zone_id,pixel_count,area_m2,area_ha
1324,1,400,0.04
1325,1,400,0.04
1326,1,400,0.04
1327,3,1200,0.12
1328,1,400,0.04
1329,2,800,0.08
1330,7,2800,0.28
1331,1,400,0.04
1332,1,400,0.04
1333,4,1600,0.16
1334,2,800,0.08
1335,4,1600,0.16
1336,17,6800,0.68
1337,12,4800,0.48
1338,1,400,0.04
1339,1,400,0.04
1340,2,800,0.08
1341,1,400,0.04
1342,1,400,0.04
1343,4,1600,0.16
1344,1,400,0.04
1345,3,1200,0.12
1346,1,400,0.04
1347,2,800,0.08
1348,3,1200,0.12
1349,1,400,0.04
1350,2,800,0.08
1351,2,800,0.08
1352,3,1200,0.12
1353,2,800,0.08
1354,1,400,0.04
1355,1,400,0.04
1356,18,7200,0.72
1357,1,400,0.04
1358,1,400,0.04
1359,3,1200,0.12
1360,1,400,0.04
1361,1,400,0.04
1362,1,400,0.04
1363,11,4400,0.44
1364,2,800,0.08
1365,1,400,0.04
1366,1,400,0.04
1367,1,400,0.04
1368,6,2400,0.24
1369,1,400,0.04
1370,1,400,0.04
1371,1,400,0.04
1372,1,400,0.04
1373,1,400,0.04
1374,1,400,0.04
1375,1,400,0.04
1376,1,400,0.04
1377,1,400,0.04
1378,2,800,0.08
1379,1,400,0.04
1380,1,400,0.04
1381,1,400,0.04
1382,1,400,0.04
1383,1,400,0.04
1384,2,800,0.08
1385,1,400,0.04
1386,1,400,0.04
1387,2,800,0.08
1388,1,400,0.04
1389,1,400,0.04
1390,1,400,0.04
1391,1,400,0.04
1392,1,400,0.04
1393,1,400,0.04
1394,1,400,0.04
1395,1,400,0.04
1396,1,400,0.04
1397,2,800,0.08
1398,2,800,0.08
1399,1,400,0.04
1400,1,400,0.04
1401,1,400,0.04
1402,1,400,0.04
1403,2,800,0.08
1404,1,400,0.04
1405,1,400,0.04
1406,1,400,0.04
1407,1,400,0.04
1408,1,400,0.04
1409,1,400,0.04
1410,1,400,0.04
1411,1,400,0.04
1412,1,400,0.04
1413,3,1200,0.12
1414,47,18800,1.88
1415,8,3200,0.32
1416,2,800,0.08
1417,4,1600,0.16
1418,2,800,0.08
1419,1,400,0.04
1420,9,3600,0.36
1421,2,800,0.08
1422,2,800,0.08
1423,1,400,0.04
1424,5,2000,0.2
1425,5,2000,0.2
1426,5,2000,0.2
1427,2,800,0.08
1428,1,400,0.04
1429,2,800,0.08
1430,20,8000,0.8
1431,1,400,0.04
1432,1,400,0.04
1433,1,400,0.04
1434,1,400,0.04
1435,1,400,0.04
1436,3,1200,0.12
1437,2,800,0.08
1438,1,400,0.04
1439,2,800,0.08
1440,1,400,0.04
1441,1,400,0.04
1442,1,400,0.04
1443,3,1200,0.12
1444,2,800,0.08
1445,2,800,0.08
1446,1,400,0.04
1447,1,400,0.04
1448,2,800,0.08
1449,1,400,0.04
1450,2,800,0.08
1451,1,400,0.04
1452,1,400,0.04
1453,1,400,0.04
1454,1,400,0.04
1455,3,1200,0.12
1456,1,400,0.04
1457,2,800,0.08
1458,2,800,0.08
1459,1,400,0.04
1460,5,2000,0.2
1461,1,400,0.04
1462,6,2400,0.24
1463,1,400,0.04
1464,1,400,0.04
1465,1,400,0.04
1466,1,400,0.04
1467,1,400,0.04
1468,1,400,0.04
1469,1,400,0.04
1470,1,400,0.04
1471,1,400,0.04
1472,1,400,0.04
1473,1,400,0.04
1474,1,400,0.04
1475,7,2800,0.28
1476,1,400,0.04
1477,2,800,0.08
1478,1,400,0.04
1479,1,400,0.04
1480,1,400,0.04
1481,1,400,0.04
1482,2,800,0.08
1483,1,400,0.04
1484,1,400,0.04
1485,2,800,0.08
1486,4,1600,0.16
1487,1,400,0.04
1488,4,1600,0.16
1489,3,1200,0.12
1490,1,400,0.04
1491,3,1200,0.12
1492,3,1200,0.12
1493,4,1600,0.16
1494,1,400,0.04
1495,1,400,0.04
1496,1,400,0.04
1497,1,400,0.04
1498,1,400,0.04
1499,2,800,0.08
1500,2,800,0.08
1501,1,400,0.04
1502,1,400,0.04
1503,2,800,0.08
1504,1,400,0.04
1505,1,400,0.04
1506,2,800,0.08
1507,1,400,0.04
1508,34,13600,1.36
1509,1,400,0.04
1510,2,800,0.08
1511,2,800,0.08
1512,1,400,0.04
1513,6,2400,0.24
1514,2,800,0.08
1515,1,400,0.04
1516,3,1200,0.12
1517,1,400,0.04
1518,1,400,0.04
1519,5,2000,0.2
1520,1,400,0.04
1521,1,400,0.04
1522,6,2400,0.24
1523,2,800,0.08
1524,1,400,0.04
1525,1,400,0.04
1526,26,10400,1.04
1527,2,800,0.08
1528,1,400,0.04
1529,5,2000,0.2
1530,2,800,0.08
1531,2,800,0.08
1532,68,27200,2.72
1533,1,400,0.04
1534,1,400,0.04
1535,170,68000,6.8
1536,19,7600,0.76
1537,1,400,0.04
1538,1,400,0.04
1539,2,800,0.08
1540,36,14400,1.44
1541,3,1200,0.12
1542,1,400,0.04
1543,1,400,0.04
1544,1,400,0.04
1545,1,400,0.04
1546,1,400,0.04
1547,1,400,0.04
1548,3,1200,0.12
1549,1,400,0.04
1550,1,400,0.04
1551,3,1200,0.12
1552,12,4800,0.48
1553,557,222800,22.28
1554,1,400,0.04
1555,2,800,0.08
1556,7,2800,0.28
1557,7,2800,0.28
1558,1,400,0.04
1559,1,400,0.04
1560,2,800,0.08
1561,9,3600,0.36
1562,1,400,0.04
1563,1,400,0.04
1564,3,1200,0.12
1565,1,400,0.04
1566,8,3200,0.32
1567,6,2400,0.24
1568,156,62400,6.24
1569,6,2400,0.24
1570,4,1600,0.16
1571,65,26000,2.6
1572,14,5600,0.56
1573,5,2000,0.2
1574,4,1600,0.16
1575,1,400,0.04
1576,3,1200,0.12
1577,4,1600,0.16
1578,2,800,0.08
1579,1,400,0.04
1580,52,20800,2.08
1581,3,1200,0.12
1582,3,1200,0.12
1583,2,800,0.08
1584,19,7600,0.76
1585,5,2000,0.2
1586,7,2800,0.28
1587,32,12800,1.28
1588,2,800,0.08
1589,13,5200,0.52
1590,2,800,0.08
1591,2,800,0.08
1592,1,400,0.04
1593,1,400,0.04
1594,31,12400,1.24
1595,11,4400,0.44
1596,9,3600,0.36
1597,6,2400,0.24
1598,1,400,0.04
1599,1,400,0.04
1600,3,1200,0.12
1601,3,1200,0.12
1602,1,400,0.04
1603,1,400,0.04
1604,6,2400,0.24
1605,2,800,0.08
1606,1,400,0.04
1607,6,2400,0.24
1608,4,1600,0.16
1609,3,1200,0.12
1610,2,800,0.08
1611,3,1200,0.12
1612,5,2000,0.2
1613,1,400,0.04
1614,7,2800,0.28
1615,2,800,0.08
1616,4,1600,0.16
1617,18,7200,0.72
1618,19,7600,0.76
1619,9,3600,0.36
1620,22,8800,0.88
1621,2,800,0.08
1622,3,1200,0.12
1623,1,400,0.04
1624,1,400,0.04
1625,1,400,0.04
1626,1,400,0.04
1627,6,2400,0.24
1628,1,400,0.04
1629,1,400,0.04
1630,2,800,0.08
1631,2,800,0.08
1632,1,400,0.04
1633,5,2000,0.2
1634,3,1200,0.12
1635,17,6800,0.68
1636,2,800,0.08
1637,19,7600,0.76
1638,1,400,0.04
1639,2,800,0.08
1640,11,4400,0.44
1641,1,400,0.04
1642,3,1200,0.12
1643,42,16800,1.68
1644,40,16000,1.6
1645,2,800,0.08
1646,1,400,0.04
1647,1,400,0.04
1648,3,1200,0.12
1649,12,4800,0.48
1650,1,400,0.04
1651,1,400,0.04
1652,2,800,0.08
1653,1,400,0.04
1654,1,400,0.04
1655,1,400,0.04
1656,2,800,0.08
1657,2,800,0.08
1658,1,400,0.04
1659,1,400,0.04
1660,5,2000,0.2
1661,2,800,0.08
1662,2,800,0.08
1663,7,2800,0.28
1664,5,2000,0.2
1665,1,400,0.04
1666,4,1600,0.16
1667,6,2400,0.24
1668,1,400,0.04
1669,1,400,0.04
1670,1,400,0.04
1671,2,800,0.08
1672,1,400,0.04
1673,10,4000,0.4
1674,1,400,0.04
1675,1,400,0.04
1676,1,400,0.04
1677,1,400,0.04
1678,3,1200,0.12
1679,1,400,0.04
1680,138,55200,5.52
1681,1,400,0.04
1682,2,800,0.08
1683,27,10800,1.08
1684,8,3200,0.32
1685,962,384800,38.48
1686,2,800,0.08
1687,4,1600,0.16
1688,1,400,0.04
1689,1,400,0.04
1690,3,1200,0.12
1691,1,400,0.04
1692,2,800,0.08
1693,1,400,0.04
1694,2,800,0.08
1695,5,2000,0.2
1696,12,4800,0.48
1697,2,800,0.08
1698,131,52400,5.24
1699,11,4400,0.44
1700,2,800,0.08
1701,2,800,0.08
1702,2,800,0.08
1703,3,1200,0.12
1704,1,400,0.04
1705,11,4400,0.44
1706,2,800,0.08
1707,12,4800,0.48
1708,1,400,0.04
1709,6,2400,0.24
1710,2,800,0.08
1711,7,2800,0.28
1712,2,800,0.08
1713,3,1200,0.12
1714,4,1600,0.16
1715,1,400,0.04
1716,80,32000,3.2
1717,3,1200,0.12
1718,2,800,0.08
1719,9,3600,0.36
1720,1,400,0.04
1721,4,1600,0.16
1722,44,17600,1.76
1723,1,400,0.04
1724,1,400,0.04
1725,2,800,0.08
1726,4,1600,0.16
1727,5,2000,0.2
1728,1,400,0.04
1729,28,11200,1.12
1730,1,400,0.04
1731,1,400,0.04
1732,1,400,0.04
1733,4,1600,0.16
1734,1,400,0.04
1735,2,800,0.08
1736,2,800,0.08
1737,2,800,0.08
1738,3,1200,0.12
1739,1,400,0.04
1740,1,400,0.04
1741,28,11200,1.12
1742,2,800,0.08
1743,2,800,0.08
1744,1,400,0.04
1745,1,400,0.04
1746,8,3200,0.32
1747,1,400,0.04
1748,1,400,0.04
1749,2,800,0.08
1750,3,1200,0.12
1751,1,400,0.04
1752,1,400,0.04
1753,1,400,0.04
1754,15,6000,0.6
1755,1,400,0.04
1756,2,800,0.08
1757,1,400,0.04
1758,8,3200,0.32
1759,30,12000,1.2
1760,10,4000,0.4
1761,7,2800,0.28
1762,2,800,0.08
1763,4,1600,0.16
1764,1,400,0.04
1765,1,400,0.04
1766,2,800,0.08
1767,1,400,0.04
1768,1,400,0.04
1769,1,400,0.04
1770,1,400,0.04
1771,3,1200,0.12
1772,1,400,0.04
1773,2,800,0.08
1774,1,400,0.04
1775,5,2000,0.2
1776,2,800,0.08
1777,2,800,0.08
1778,6,2400,0.24
1779,2,800,0.08
1780,2,800,0.08
1781,1,400,0.04
1782,1,400,0.04
1783,1,400,0.04
1784,1,400,0.04
1785,1,400,0.04
1786,84,33600,3.36
1787,2,800,0.08
1788,1,400,0.04
1789,7,2800,0.28
1790,3,1200,0.12
1791,4,1600,0.16
1792,1,400,0.04
1793,8,3200,0.32
1794,300,120000,12.0
1795,1,400,0.04
1796,611,244400,24.44
1797,1,400,0.04
1798,5,2000,0.2
1799,13,5200,0.52
1800,1,400,0.04
1801,1,400,0.04
1802,1,400,0.04
1803,7,2800,0.28
1804,5,2000,0.2
1805,6,2400,0.24
1806,7,2800,0.28
1807,1,400,0.04
1808,1,400,0.04
1809,1,400,0.04
1810,20,8000,0.8
1811,2,800,0.08
1812,12,4800,0.48
1813,6,2400,0.24
1814,1,400,0.04
1815,3,1200,0.12
1816,26,10400,1.04
1817,8,3200,0.32
1818,10,4000,0.4
1819,1,400,0.04
1820,1,400,0.04
1821,61,24400,2.44
1822,18,7200,0.72
1823,17,6800,0.68
1824,2,800,0.08
1825,1,400,0.04
1826,18,7200,0.72
1827,1,400,0.04
1828,8,3200,0.32
1829,31,12400,1.24
1830,1,400,0.04
1831,11,4400,0.44
1832,3,1200,0.12
1833,1,400,0.04
1834,18,7200,0.72
1835,5,2000,0.2
1836,1,400,0.04
1837,93,37200,3.72
1838,1,400,0.04
1839,11,4400,0.44
1840,1,400,0.04
1841,2,800,0.08
1842,9,3600,0.36
1843,52,20800,2.08
1844,6,2400,0.24
1845,1,400,0.04
1846,1,400,0.04
1847,2,800,0.08
1848,4,1600,0.16
1849,4,1600,0.16
1850,7,2800,0.28
1851,4,1600,0.16
1852,10,4000,0.4
1853,6,2400,0.24
1854,10,4000,0.4
1855,2,800,0.08
1856,1,400,0.04
1857,2,800,0.08
1858,12,4800,0.48
1859,7,2800,0.28
1860,2,800,0.08
1861,1,400,0.04
1862,1,400,0.04
1863,1,400,0.04
1864,19,7600,0.76
1865,7,2800,0.28
1866,2,800,0.08
1867,1,400,0.04
1868,1,400,0.04
1869,61,24400,2.44
1870,1,400,0.04
1871,5,2000,0.2
1872,1,400,0.04
1873,1,400,0.04
1874,2,800,0.08
1875,1,400,0.04
1876,1,400,0.04
1877,4,1600,0.16
1878,12,4800,0.48
1879,6,2400,0.24
1880,1,400,0.04
1881,1,400,0.04
1882,1,400,0.04
1883,1,400,0.04
1884,1,400,0.04
1885,3,1200,0.12
1886,17,6800,0.68
1887,47,18800,1.88
1888,6,2400,0.24
1889,15,6000,0.6
1890,1,400,0.04
1891,2,800,0.08
1892,6,2400,0.24
1893,1,400,0.04
1894,10,4000,0.4
1895,2,800,0.08
1896,1,400,0.04
1897,1,400,0.04
1898,8,3200,0.32
1899,3,1200,0.12
1900,1,400,0.04
1901,102,40800,4.08
1902,8,3200,0.32
1903,2,800,0.08
1904,1,400,0.04
1905,1,400,0.04
1906,1,400,0.04
1907,2,800,0.08
1908,11,4400,0.44
1909,1,400,0.04
1910,1,400,0.04
1911,10,4000,0.4
1912,2,800,0.08
1913,3,1200,0.12
1914,3,1200,0.12
1915,1,400,0.04
1916,1,400,0.04
1917,1,400,0.04
1918,1,400,0.04
1919,13,5200,0.52
1920,3,1200,0.12
1921,1,400,0.04
1922,3,1200,0.12
1923,56,22400,2.24
1924,2,800,0.08
1925,2,800,0.08
1926,201,80400,8.04
1927,359,143600,14.36
1928,5,2000,0.2
1929,6,2400,0.24
1930,11,4400,0.44
1931,7,2800,0.28
1932,1,400,0.04
1933,128,51200,5.12
1934,1,400,0.04
1935,3,1200,0.12
1936,7,2800,0.28
1937,1,400,0.04
1938,4,1600,0.16
1939,1,400,0.04
1940,2,800,0.08
1941,1,400,0.04
1942,1,400,0.04
1943,1,400,0.04
1944,15,6000,0.6
1945,30,12000,1.2
1946,1,400,0.04
1947,211,84400,8.44
1948,1,400,0.04
1949,1,400,0.04
1950,1,400,0.04
1951,514,205600,20.56
1952,57,22800,2.28
1953,6,2400,0.24
1954,14,5600,0.56
1955,24,9600,0.96
1956,1,400,0.04
1957,1,400,0.04
1958,1,400,0.04
1959,7,2800,0.28
1960,283,113200,11.32
1961,349,139600,13.96
1962,1,400,0.04
1963,1,400,0.04
1964,1,400,0.04
1965,20,8000,0.8
1966,7,2800,0.28
1967,1,400,0.04
1968,1,400,0.04
1969,3,1200,0.12
1970,1,400,0.04
1971,2,800,0.08
1972,2,800,0.08
1973,68,27200,2.72
1974,2,800,0.08
1975,6,2400,0.24
1976,117,46800,4.68
1977,3,1200,0.12
1978,3,1200,0.12
1979,1,400,0.04
1980,1,400,0.04
1981,11,4400,0.44
1982,9,3600,0.36
1983,1,400,0.04
1984,1,400,0.04
1985,1,400,0.04
1986,2,800,0.08
1987,1,400,0.04
1988,33,13200,1.32
1989,2,800,0.08
1990,5,2000,0.2
1991,1,400,0.04
1992,4,1600,0.16
1993,7,2800,0.28
1994,154,61600,6.16
1995,1,400,0.04
1996,53,21200,2.12
1997,1,400,0.04
1998,51,20400,2.04
1999,132,52800,5.28
2000,21,8400,0.84
2001,13,5200,0.52
2002,3,1200,0.12
2003,8,3200,0.32
2004,1,400,0.04
2005,1,400,0.04
2006,1,400,0.04
2007,12,4800,0.48
2008,9,3600,0.36
2009,1,400,0.04
2010,6,2400,0.24
2011,1,400,0.04
2012,2,800,0.08
2013,4,1600,0.16
2014,5,2000,0.2
2015,2,800,0.08
2016,1,400,0.04
2017,3,1200,0.12
2018,2,800,0.08
2019,1,400,0.04
2020,1,400,0.04
2021,7,2800,0.28
2022,1,400,0.04
2023,1,400,0.04
2024,1,400,0.04
2025,7,2800,0.28
2026,1,400,0.04
2027,1,400,0.04
2028,3,1200,0.12
2029,1,400,0.04
2030,1,400,0.04
2031,2,800,0.08
2032,29,11600,1.16
2033,16,6400,0.64
2034,19,7600,0.76
2035,29,11600,1.16
2036,72,28800,2.88
2037,6,2400,0.24
2038,2,800,0.08
2039,12,4800,0.48
2040,80,32000,3.2
2041,1,400,0.04
2042,1,400,0.04
2043,179,71600,7.16
2044,1,400,0.04
2045,31,12400,1.24
2046,1,400,0.04
2047,1,400,0.04
2048,1,400,0.04
2049,8,3200,0.32
2050,7,2800,0.28
2051,8,3200,0.32
2052,40,16000,1.6
2053,1,400,0.04
2054,1,400,0.04
2055,9,3600,0.36
2056,5,2000,0.2
2057,2,800,0.08
2058,1,400,0.04
2059,2,800,0.08
2060,7,2800,0.28
2061,5,2000,0.2
2062,2,800,0.08
2063,1,400,0.04
2064,2,800,0.08
2065,3,1200,0.12
2066,7,2800,0.28
2067,6,2400,0.24
2068,6,2400,0.24
2069,2,800,0.08
2070,14,5600,0.56
2071,4,1600,0.16
2072,1,400,0.04
2073,10,4000,0.4
2074,18,7200,0.72
2075,1,400,0.04
2076,1,400,0.04
2077,2,800,0.08
2078,1,400,0.04
2079,1,400,0.04
2080,1,400,0.04
2081,4,1600,0.16
2082,1,400,0.04
2083,13,5200,0.52
2084,98,39200,3.92
2085,4,1600,0.16
2086,3,1200,0.12
2087,2,800,0.08
2088,1,400,0.04
2089,1,400,0.04
2090,3,1200,0.12
2091,7,2800,0.28
2092,1,400,0.04
2093,27,10800,1.08
2094,14,5600,0.56
2095,1,400,0.04
2096,1,400,0.04
2097,1,400,0.04
2098,1,400,0.04
2099,1,400,0.04
2100,1,400,0.04
2101,22,8800,0.88
2102,1,400,0.04
2103,1,400,0.04
2104,2,800,0.08
2105,3,1200,0.12
2106,1,400,0.04
2107,14,5600,0.56
2108,2,800,0.08
2109,4,1600,0.16
2110,2,800,0.08
2111,1,400,0.04
2112,48,19200,1.92
2113,5,2000,0.2
2114,1,400,0.04
2115,1,400,0.04
2116,4,1600,0.16
2117,4,1600,0.16
2118,2,800,0.08
2119,5,2000,0.2
2120,1,400,0.04
2121,2,800,0.08
2122,1,400,0.04
2123,22,8800,0.88
2124,35,14000,1.4
2125,1,400,0.04
2126,1,400,0.04
2127,3,1200,0.12
2128,4,1600,0.16
2129,24,9600,0.96
2130,1,400,0.04
2131,16,6400,0.64
2132,47,18800,1.88
2133,9,3600,0.36
2134,1,400,0.04
2135,6,2400,0.24
2136,20,8000,0.8
2137,1,400,0.04
2138,1,400,0.04
2139,247,98800,9.88
2140,9,3600,0.36
2141,2,800,0.08
2142,2,800,0.08
2143,1,400,0.04
2144,4,1600,0.16
2145,62,24800,2.48
2146,1,400,0.04
2147,75,30000,3.0
2148,1,400,0.04
2149,1,400,0.04
2150,1,400,0.04
2151,1,400,0.04
2152,3,1200,0.12
2153,3,1200,0.12
2154,16,6400,0.64
2155,2,800,0.08
2156,1,400,0.04
2157,15,6000,0.6
2158,18,7200,0.72
2159,1,400,0.04
2160,5,2000,0.2
2161,2,800,0.08
2162,1,400,0.04
2163,1,400,0.04
2164,1,400,0.04
2165,1,400,0.04
2166,2,800,0.08
2167,2,800,0.08
2168,4,1600,0.16
2169,1,400,0.04
2170,1,400,0.04
2171,2,800,0.08
2172,6,2400,0.24
2173,9,3600,0.36
2174,1,400,0.04
2175,1,400,0.04
2176,4,1600,0.16
2177,4,1600,0.16
2178,22,8800,0.88
2179,3,1200,0.12
2180,6,2400,0.24
2181,1,400,0.04
2182,1,400,0.04
2183,1,400,0.04
2184,3,1200,0.12
2185,2,800,0.08
2186,6,2400,0.24
2187,1,400,0.04
2188,1,400,0.04
2189,5,2000,0.2
2190,2,800,0.08
2191,15,6000,0.6
2192,6,2400,0.24
2193,11,4400,0.44
2194,1,400,0.04
2195,1,400,0.04
2196,2,800,0.08
2197,1,400,0.04
2198,1,400,0.04
2199,1,400,0.04
2200,1,400,0.04
2201,7,2800,0.28
2202,3,1200,0.12
2203,1,400,0.04
2204,8,3200,0.32
2205,1,400,0.04
2206,10,4000,0.4
2207,2,800,0.08
2208,3,1200,0.12
2209,1,400,0.04
2210,2,800,0.08
2211,2,800,0.08
2212,2,800,0.08
2213,1,400,0.04
2214,1,400,0.04
2215,1,400,0.04
2216,1,400,0.04
2217,1,400,0.04
2218,1,400,0.04
2219,3,1200,0.12
2220,107,42800,4.28
2221,1,400,0.04
2222,1,400,0.04
2223,1,400,0.04
2224,4,1600,0.16
2225,1,400,0.04
2226,1,400,0.04
2227,1,400,0.04
2228,1,400,0.04
2229,5,2000,0.2
2230,8,3200,0.32
2231,8,3200,0.32
2232,1,400,0.04
2233,3,1200,0.12
2234,1,400,0.04
2235,1,400,0.04
2236,2,800,0.08
2237,3,1200,0.12
2238,1,400,0.04
2239,1,400,0.04
2240,1,400,0.04
2241,8,3200,0.32
2242,2,800,0.08
2243,1,400,0.04
2244,1,400,0.04
2245,3,1200,0.12
2246,1,400,0.04
2247,2,800,0.08
2248,1,400,0.04
2249,1,400,0.04
2250,1,400,0.04
2251,2,800,0.08
2252,1,400,0.04
2253,1,400,0.04
2254,4,1600,0.16
2255,3,1200,0.12
2256,1,400,0.04
2257,1,400,0.04
2258,2,800,0.08
2259,1,400,0.04
2260,1,400,0.04
2261,3,1200,0.12
2262,1,400,0.04
2263,58,23200,2.32
2264,1,400,0.04
2265,1,400,0.04
2266,12,4800,0.48
2267,1,400,0.04
2268,1,400,0.04
2269,2,800,0.08
2270,2,800,0.08
2271,3,1200,0.12
2272,1,400,0.04
2273,3,1200,0.12
2274,17,6800,0.68
2275,1316,526400,52.64
2276,3,1200,0.12
2277,4,1600,0.16
2278,2,800,0.08
2279,1,400,0.04
2280,1,400,0.04
2281,1,400,0.04
2282,1,400,0.04
2283,2,800,0.08
2284,1,400,0.04
2285,1,400,0.04
2286,12,4800,0.48
2287,13,5200,0.52
2288,1,400,0.04
2289,5,2000,0.2
2290,1,400,0.04
2291,8,3200,0.32
2292,2,800,0.08
2293,1,400,0.04
2294,1,400,0.04
2295,42,16800,1.68
2296,1,400,0.04
2297,3,1200,0.12
2298,2,800,0.08
2299,1,400,0.04
2300,1,400,0.04
2301,19,7600,0.76
2302,56,22400,2.24
2303,1,400,0.04
2304,5,2000,0.2
2305,1,400,0.04
2306,32,12800,1.28
2307,40,16000,1.6
2308,8,3200,0.32
2309,1,400,0.04
2310,4,1600,0.16
2311,1,400,0.04
2312,38,15200,1.52
2313,16,6400,0.64
2314,1,400,0.04
2315,1,400,0.04
2316,2,800,0.08
2317,2,800,0.08
2318,1,400,0.04
2319,10,4000,0.4
2320,1,400,0.04
2321,49,19600,1.96
2322,10,4000,0.4
2323,10,4000,0.4
2324,1,400,0.04
2325,2,800,0.08
2326,1,400,0.04
2327,11,4400,0.44
2328,1,400,0.04
2329,1,400,0.04
2330,8,3200,0.32
2331,1,400,0.04
2332,4,1600,0.16
2333,3,1200,0.12
2334,2,800,0.08
2335,1,400,0.04
2336,22,8800,0.88
2337,1,400,0.04
2338,1,400,0.04
2339,2,800,0.08
2340,1,400,0.04
2341,1,400,0.04
2342,7,2800,0.28
2343,1,400,0.04
2344,8,3200,0.32
2345,1,400,0.04
2346,1,400,0.04
2347,1,400,0.04
2348,1,400,0.04
2349,1,400,0.04
2350,1,400,0.04
2351,1,400,0.04
2352,1,400,0.04
2353,1,400,0.04
2354,1,400,0.04
2355,1,400,0.04
2356,7,2800,0.28
2357,1,400,0.04
2358,4,1600,0.16
2359,1,400,0.04
2360,12,4800,0.48
2361,11,4400,0.44
2362,6,2400,0.24
2363,1,400,0.04
2364,1,400,0.04
2365,1,400,0.04
2366,5,2000,0.2
2367,130,52000,5.2
2368,2,800,0.08
2369,1,400,0.04
2370,13,5200,0.52
2371,1,400,0.04
2372,1,400,0.04
2373,1,400,0.04
2374,2,800,0.08
2375,2,800,0.08
2376,1,400,0.04
2377,3,1200,0.12
2378,11,4400,0.44
2379,90,36000,3.6
2380,3,1200,0.12
2381,3,1200,0.12
2382,1,400,0.04
2383,27,10800,1.08
2384,3,1200,0.12
2385,16,6400,0.64
2386,3,1200,0.12
2387,8,3200,0.32
2388,27,10800,1.08
2389,1,400,0.04
2390,167,66800,6.68
2391,1,400,0.04
2392,9,3600,0.36
2393,2,800,0.08
2394,2,800,0.08
2395,1,400,0.04
2396,3,1200,0.12
2397,1,400,0.04
2398,1,400,0.04
2399,46,18400,1.84
2400,393,157200,15.72
2401,20,8000,0.8
2402,1,400,0.04
2403,1,400,0.04
2404,1,400,0.04
2405,1,400,0.04
2406,2,800,0.08
2407,1,400,0.04
2408,5,2000,0.2
2409,14,5600,0.56
2410,1,400,0.04
2411,1,400,0.04
2412,4,1600,0.16
2413,2,800,0.08
2414,1,400,0.04
2415,1,400,0.04
2416,25,10000,1.0
2417,2,800,0.08
2418,8,3200,0.32
2419,10,4000,0.4
2420,2,800,0.08
2421,1,400,0.04
2422,3,1200,0.12
2423,1,400,0.04
2424,2,800,0.08
2425,3,1200,0.12
2426,1,400,0.04
2427,18,7200,0.72
2428,1,400,0.04
2429,44,17600,1.76
2430,7,2800,0.28
2431,35,14000,1.4
2432,13,5200,0.52
2433,8,3200,0.32
2434,12,4800,0.48
2435,1,400,0.04
2436,26,10400,1.04
2437,9,3600,0.36
2438,5,2000,0.2
2439,193,77200,7.72
2440,1,400,0.04
2441,1,400,0.04
2442,40,16000,1.6
2443,1,400,0.04
2444,2,800,0.08
2445,1,400,0.04
2446,1,400,0.04
2447,4,1600,0.16
2448,3135,1254000,125.4
2449,35,14000,1.4
2450,1,400,0.04
2451,1,400,0.04
2452,1,400,0.04
2453,21,8400,0.84
2454,1,400,0.04
2455,5,2000,0.2
2456,2,800,0.08
2457,4,1600,0.16
2458,2,800,0.08
2459,2,800,0.08
2460,3,1200,0.12
2461,17,6800,0.68
2462,1,400,0.04
2463,3,1200,0.12
2464,1,400,0.04
2465,1,400,0.04
2466,1,400,0.04
2467,6,2400,0.24
2468,2,800,0.08
2469,1,400,0.04
2470,2,800,0.08
2471,1,400,0.04
2472,4,1600,0.16
2473,10,4000,0.4
2474,1,400,0.04
2475,1,400,0.04
2476,1,400,0.04
2477,9,3600,0.36
2478,1,400,0.04
2479,11,4400,0.44
2480,10,4000,0.4
2481,4,1600,0.16
2482,1,400,0.04
2483,1,400,0.04
2484,2,800,0.08
2485,2,800,0.08
2486,1,400,0.04
2487,1,400,0.04
2488,3,1200,0.12
2489,4,1600,0.16
2490,2,800,0.08
2491,2,800,0.08
2492,4,1600,0.16
2493,1,400,0.04
2494,5,2000,0.2
2495,1,400,0.04
2496,3,1200,0.12
2497,2,800,0.08
2498,3,1200,0.12
2499,4,1600,0.16
2500,2,800,0.08
2501,19,7600,0.76
2502,7,2800,0.28
2503,1,400,0.04
2504,10,4000,0.4
2505,31,12400,1.24
2506,1,400,0.04
2507,1,400,0.04
2508,1,400,0.04
2509,2,800,0.08
2510,1,400,0.04
2511,2,800,0.08
2512,1,400,0.04
2513,2,800,0.08
2514,1,400,0.04
2515,11,4400,0.44
2516,1,400,0.04
2517,1,400,0.04
2518,2,800,0.08
2519,2,800,0.08
2520,28,11200,1.12
2521,1,400,0.04
2522,2,800,0.08
2523,1,400,0.04
2524,3,1200,0.12
2525,1,400,0.04
2526,7,2800,0.28
2527,3,1200,0.12
2528,19,7600,0.76
2529,10,4000,0.4
2530,1,400,0.04
2531,5,2000,0.2
2532,1,400,0.04
2533,1,400,0.04
2534,1,400,0.04
2535,1,400,0.04
2536,1,400,0.04
2537,4,1600,0.16
2538,1,400,0.04
2539,4,1600,0.16
2540,9,3600,0.36
2541,3,1200,0.12
2542,1,400,0.04
2543,2,800,0.08
2544,1,400,0.04
2545,6,2400,0.24
2546,7,2800,0.28
2547,5,2000,0.2
2548,1,400,0.04
2549,1,400,0.04
