scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
check4factor;23;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.167;7.984;7.751;7.778;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;24;110;44000;4.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.275;7.978;7.175;7.13;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;25;63;25200;2.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.152;7.992;7.213;7.242;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;26;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.142;7.998;7.226;7.228;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;27;8017;3206800;320.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.866;32.866;5.376;8.0;7.13;7.14;29.073;29.149;29.074;29.073;4.3;6.051;6.023;6.051
check4factor;28;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.346;7.504;6.068;5.943;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
check4factor;29;96;38400;3.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.224;7.999;7.373;7.399;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;30;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.14;7.994;7.642;7.633;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;31;68;27200;2.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.498;7.971;7.325;7.358;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;32;91;36400;3.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.55;7.985;7.407;7.441;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;33;125;50000;5.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.93;7.985;6.932;6.786;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;34;569;227600;22.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.786;7.999;7.157;7.185;29.073;29.073;29.073;29.073;6.051;8.117;8.062;8.117
check4factor;35;341;136400;13.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.127;7.993;7.302;7.358;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;36;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.37;7.995;7.352;7.446;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;37;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.689;7.858;6.647;6.528;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
check4factor;38;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.501;7.948;7.145;7.244;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;39;146;58400;5.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.639;7.977;7.164;7.147;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;40;61;24400;2.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.369;7.999;7.52;7.658;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;41;116;46400;4.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.381;7.999;7.215;7.196;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;42;114;45600;4.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.517;7.994;7.316;7.346;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;43;257;102800;10.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.291;7.973;6.874;6.851;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;44;123;49200;4.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.187;7.997;7.339;7.427;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
check4factor;45;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.31;7.988;7.252;7.18;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;46;145;58000;5.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.113;7.991;7.222;7.302;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;47;107;42800;4.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.267;7.95;6.993;6.924;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;48;51;20400;2.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.185;7.991;7.336;7.527;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;49;1742;696800;69.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.784;8.0;7.241;7.264;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;50;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.406;7.989;6.946;7.221;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
check4factor;51;178;71200;7.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.405;7.97;7.469;7.473;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;52;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.484;7.924;7.168;7.037;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;53;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.639;7.995;7.316;7.383;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;54;93;37200;3.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.131;7.988;7.549;7.654;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;55;122;48800;4.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.167;7.995;7.212;7.244;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;56;313;125200;12.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.383;8.0;7.379;7.45;29.073;29.073;29.073;29.073;4.196;6.051;5.618;6.051
check4factor;57;19190;7676000;767.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.088;8.0;7.222;7.235;29.073;29.073;29.073;29.073;4.46;13.171;6.721;5.919
check4factor;58;164;65600;6.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.366;7.993;7.168;7.172;29.149;29.149;29.149;29.149;3.317;4.3;4.217;4.3
check4factor;59;963;385200;38.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.36;7.999;7.286;7.263;29.073;29.073;29.073;29.073;4.196;8.117;6.19;5.612
check4factor;60;303;121200;12.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.448;7.993;7.197;7.137;29.073;29.073;29.073;29.073;4.196;6.051;5.059;4.196
check4factor;61;131;52400;5.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.641;7.995;7.582;7.619;29.073;29.073;29.073;29.073;4.196;6.051;4.592;4.196
check4factor;62;119;47600;4.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.763;7.999;7.426;7.404;29.073;29.073;29.073;29.073;4.196;6.051;4.835;4.196
check4factor;63;287;114800;11.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.272;8.0;7.266;7.237;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;64;101;40400;4.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.429;7.982;7.135;7.094;29.073;29.073;29.073;29.073;4.196;5.612;4.799;4.196
check4factor;65;3758;1503200;150.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.512;8.0;7.284;7.306;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;66;225;90000;9.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.472;7.996;7.497;7.542;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;67;155;62000;6.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.23;7.987;7.252;7.275;29.073;29.073;29.073;29.073;4.196;5.612;4.342;4.196
check4factor;68;2434;973600;97.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.23;8.0;7.203;7.174;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;69;180;72000;7.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.44;7.994;7.244;7.219;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;70;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.172;7.989;7.312;7.28;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;71;52;20800;2.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.649;7.988;7.332;7.312;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;72;84;33600;3.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.775;7.986;7.514;7.55;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;73;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.853;7.991;7.527;7.528;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;74;95;38000;3.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.68;7.964;7.455;7.492;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;75;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.017;7.997;7.578;7.684;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;76;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.533;7.994;7.325;7.352;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;77;92;36800;3.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.547;7.985;7.367;7.429;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;78;99;39600;3.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.655;7.99;7.504;7.574;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;79;1037;414800;41.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.609;8.0;7.218;7.256;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;80;1353;541200;54.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.094;7.996;7.19;7.167;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;81;102;40800;4.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.324;7.981;7.258;7.256;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;82;888;355200;35.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.017;7.999;7.29;7.326;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;83;110;44000;4.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.401;7.982;7.304;7.377;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;84;117;46800;4.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.177;7.971;7.206;7.182;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;85;75;30000;3.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.591;7.978;7.284;7.272;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;86;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.288;7.992;7.436;7.482;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;87;343;137200;13.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.436;7.989;7.409;7.461;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;88;611;244400;24.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.335;7.998;7.275;7.239;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;89;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.325;7.996;7.526;7.575;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;90;127;50800;5.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.034;7.989;7.299;7.397;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;91;107;42800;4.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.172;7.995;7.377;7.474;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;92;814;325600;32.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.334;8.0;7.327;7.341;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;93;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.626;7.997;7.454;7.506;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;94;336;134400;13.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.414;7.997;7.24;7.246;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;95;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.626;7.923;7.349;7.385;29.073;29.073;29.073;29.073;5.612;8.214;5.656;5.612
check4factor;96;243;97200;9.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.301;7.994;7.277;7.311;29.073;29.073;29.073;29.073;4.196;5.612;4.54;4.196
check4factor;97;111;44400;4.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.582;7.943;7.24;7.137;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;98;259;103600;10.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.051;7.996;7.435;7.472;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;99;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.949;7.994;7.514;7.482;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;100;117;46800;4.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.404;7.994;7.221;7.172;29.073;29.073;29.073;29.073;5.612;8.214;6.035;5.612
check4factor;101;243;97200;9.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.522;7.993;7.34;7.368;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
check4factor;102;64;25600;2.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.546;7.993;7.435;7.432;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;103;132;52800;5.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.674;7.99;7.462;7.458;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;104;155;62000;6.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.428;7.99;7.397;7.382;29.073;29.073;29.073;29.073;5.919;8.214;6.793;5.919
check4factor;105;145;58000;5.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.688;7.911;7.233;7.208;29.073;29.073;29.073;29.073;4.46;5.612;4.564;4.46
check4factor;106;801;320400;32.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.874;32.87;32.866;6.416;7.997;7.328;7.324;28.936;29.073;29.01;29.073;5.919;7.981;6.864;5.919
check4factor;107;52;20800;2.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.736;7.992;7.478;7.494;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;108;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.333;7.977;7.154;7.165;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
check4factor;109;409;163600;16.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.328;7.996;7.302;7.302;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;110;1695;678000;67.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.22;7.999;7.3;7.322;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;111;140;56000;5.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.268;7.999;7.278;7.246;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;112;213;85200;8.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;5.736;7.991;7.033;7.052;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;113;290;116000;11.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.392;7.991;7.342;7.38;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;114;192;76800;7.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.423;7.984;7.168;7.064;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;115;112;44800;4.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.655;7.99;7.43;7.491;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;116;88;35200;3.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.455;7.957;7.162;7.128;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;117;151;60400;6.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.588;7.972;7.417;7.42;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;118;2024;809600;80.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;4.819;7.999;7.045;7.117;28.936;28.936;28.936;28.936;7.981;12.332;11.162;12.332
check4factor;119;75;30000;3.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.48;7.975;7.395;7.411;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;120;3522;1408800;140.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.066;7.999;7.302;7.321;28.936;28.936;28.936;28.936;7.981;12.332;8.437;7.981
check4factor;121;77;30800;3.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.627;7.977;7.242;7.132;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;122;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.691;7.99;7.469;7.561;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;123;56;22400;2.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.615;7.986;7.478;7.509;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;124;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.621;7.963;7.52;7.624;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;125;116;46400;4.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.509;7.999;7.371;7.371;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;126;61;24400;2.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.107;7.987;7.666;7.656;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;127;90;36000;3.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.956;7.996;7.604;7.638;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
check4factor;128;54;21600;2.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.611;7.98;7.398;7.409;29.073;29.073;29.073;29.073;4.46;5.919;4.839;4.46
check4factor;129;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.824;7.998;7.541;7.513;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
