scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
check4factor;50;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.127;7.928;7.037;6.952;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;51;1260;504000;50.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.869;8.0;7.211;7.225;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;52;143;57200;5.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.405;7.97;7.437;7.439;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
check4factor;53;159;63600;6.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.562;7.998;7.403;7.451;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;54;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.484;7.895;7.143;7.028;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;55;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.639;7.995;7.316;7.383;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;56;102;40800;4.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.167;7.995;7.252;7.275;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
check4factor;57;241;96400;9.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.383;8.0;7.361;7.451;29.073;29.073;29.073;29.073;4.196;6.051;5.997;6.051
check4factor;58;6802;2720800;272.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.578;8.0;7.161;7.194;29.073;29.073;29.073;29.073;5.612;8.214;6.129;5.612
check4factor;59;148;59200;5.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.366;7.993;7.152;7.16;29.149;29.149;29.149;29.149;3.317;4.3;4.227;4.3
check4factor;60;968;387200;38.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.29;7.978;6.876;6.867;29.073;29.073;29.073;29.073;5.612;13.171;8.703;8.214
check4factor;61;451;180400;18.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.36;7.99;7.218;7.18;29.073;29.073;29.073;29.073;4.196;8.117;6.732;5.612
check4factor;62;243;97200;9.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.448;7.993;7.121;7.055;29.073;29.073;29.073;29.073;4.196;6.051;5.173;6.051
check4factor;63;98;39200;3.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.763;7.999;7.375;7.326;29.073;29.073;29.073;29.073;4.196;6.051;4.801;4.196
check4factor;64;87;34800;3.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.641;7.995;7.561;7.616;29.073;29.073;29.073;29.073;4.196;6.051;4.75;4.196
check4factor;65;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.527;7.984;7.257;7.189;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;66;51;20400;2.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.556;7.998;7.414;7.422;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;67;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.429;7.961;7.109;7.073;29.073;29.073;29.073;29.073;4.196;5.612;4.923;5.612
check4factor;68;142;56800;5.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.272;8.0;7.249;7.222;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;69;56;22400;2.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.575;7.931;7.359;7.354;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;70;3475;1390000;139.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.512;8.0;7.28;7.302;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;71;133;53200;5.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.23;7.987;7.183;7.172;29.073;29.073;29.073;29.073;4.196;5.612;4.366;4.196
check4factor;72;2376;950400;95.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.23;8.0;7.199;7.167;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;73;178;71200;7.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.44;7.994;7.244;7.219;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;74;69;27600;2.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.172;7.989;7.254;7.24;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;75;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.775;7.986;7.498;7.517;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;76;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.853;7.991;7.527;7.528;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;77;80;32000;3.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.69;7.964;7.462;7.497;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;78;53;21200;2.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.642;7.965;7.343;7.352;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;79;381;152400;15.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.609;7.989;7.183;7.27;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;80;98;39200;3.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.655;7.99;7.502;7.573;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;81;81;32400;3.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.547;7.985;7.37;7.442;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;82;1264;505600;50.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.094;7.992;7.17;7.142;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;83;83;33200;3.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.324;7.981;7.276;7.297;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;84;65;26000;2.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.465;7.912;7.222;7.183;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;85;962;384800;38.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.478;7.996;7.427;7.457;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;86;805;322000;32.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.017;7.996;7.28;7.304;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;87;88;35200;3.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.401;7.982;7.3;7.404;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;88;104;41600;4.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.177;7.969;7.178;7.163;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;89;75;30000;3.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.591;7.978;7.284;7.272;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;90;72;28800;2.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.521;7.98;7.297;7.302;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;91;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.288;7.992;7.424;7.479;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;92;327;130800;13.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.436;7.989;7.41;7.466;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;93;7098;2839200;283.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.091;8.0;7.273;7.234;29.073;29.073;29.073;29.073;4.46;8.214;7.104;8.214
check4factor;94;172;68800;6.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.335;7.997;7.38;7.461;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;95;53;21200;2.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.034;7.906;7.252;7.391;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;96;684;273600;27.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.334;8.0;7.302;7.304;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;97;54;21600;2.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.626;7.997;7.449;7.503;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;98;58;23200;2.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.626;7.923;7.353;7.385;29.073;29.073;29.073;29.073;5.612;8.214;5.657;5.612
check4factor;99;327;130800;13.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.414;7.997;7.227;7.239;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;100;189;75600;7.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.351;7.993;7.259;7.308;29.073;29.073;29.073;29.073;4.196;5.612;4.503;4.196
check4factor;101;396;158400;15.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.411;7.998;7.202;7.143;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;102;99;39600;3.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.594;7.981;7.333;7.367;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;103;105;42000;4.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.582;7.943;7.232;7.136;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
check4factor;104;240;96000;9.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.051;7.996;7.426;7.459;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;105;109;43600;4.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.572;7.989;7.412;7.45;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;106;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.404;7.989;7.072;7.056;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
check4factor;107;134;53600;5.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.522;7.993;7.342;7.393;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
check4factor;108;51;20400;2.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.546;7.993;7.382;7.302;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;109;104;41600;4.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.674;7.99;7.465;7.481;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;110;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.564;7.959;7.139;7.032;29.073;29.073;29.073;29.073;4.46;5.612;5.171;5.612
check4factor;111;93;37200;3.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.688;7.911;7.265;7.254;29.073;29.073;29.073;29.073;4.46;5.612;4.597;4.46
check4factor;112;235;94000;9.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.874;32.867;32.866;6.441;7.995;7.306;7.301;28.936;29.073;29.054;29.073;5.919;7.981;6.209;5.919
check4factor;113;103;41200;4.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.416;7.996;7.262;7.214;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;114;53;21200;2.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.333;7.977;7.16;7.169;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
check4factor;115;207;82800;8.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.472;7.993;7.203;7.172;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;116;84;33600;3.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.654;7.991;7.427;7.387;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;117;213;85200;8.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.493;7.972;7.316;7.299;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;118;1208;483200;48.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.22;7.999;7.285;7.301;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;119;120;48000;4.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.268;7.999;7.24;7.213;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;120;234;93600;9.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.392;7.991;7.324;7.359;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;121;105;42000;4.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;5.736;7.906;6.888;6.896;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;122;83;33200;3.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.398;7.999;7.343;7.401;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;123;97;38800;3.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.527;7.892;7.075;6.946;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;124;177;70800;7.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.458;7.997;7.424;7.492;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;125;161;64400;6.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.451;7.973;7.302;7.349;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;126;801;320400;32.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;4.85;7.992;7.068;7.161;28.936;28.936;28.936;28.936;7.981;12.332;11.349;12.332
check4factor;127;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.48;7.975;7.405;7.428;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;128;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.627;7.977;7.266;7.138;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;129;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.381;7.903;7.242;7.225;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
