scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;35;629;251600;25.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.639;15.74;7.836;7.42;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;36;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.558;11.148;8.66;8.648;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;37;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;7.703;13.687;10.31;10.853;29.149;29.149;29.149;29.149;3.122;3.122;3.122;3.122
noCheck4factor;38;99;39600;3.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.406;10.435;7.436;7.523;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;39;193;77200;7.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.552;13.012;8.593;8.504;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;40;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.515;8.789;7.647;7.711;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;41;314;125600;12.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.366;22.137;9.292;7.761;29.149;29.149;29.149;29.149;3.317;4.3;4.244;4.3
noCheck4factor;42;54;21600;2.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;7.103;11.676;8.529;8.112;29.149;29.149;29.149;29.149;3.317;3.317;3.317;3.317
noCheck4factor;43;994;397600;39.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.301;16.738;8.691;8.335;29.073;29.073;29.073;29.073;4.196;5.612;4.465;4.196
noCheck4factor;44;361;144400;14.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.862;32.86;6.815;11.861;8.823;8.519;29.073;29.149;29.134;29.149;3.317;4.196;3.488;3.317
noCheck4factor;45;197;78800;7.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.582;14.422;8.171;7.628;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;46;312;124800;12.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.522;9.702;7.595;7.48;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
noCheck4factor;47;58;23200;2.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.429;11.047;8.787;8.898;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;48;78;31200;3.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.27;13.812;9.95;9.028;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;49;65;26000;2.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.587;12.782;9.447;9.379;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;50;3181;1272400;127.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.874;32.871;32.874;6.328;15.685;8.435;8.201;28.936;29.073;28.988;28.936;5.919;13.455;7.352;7.981
noCheck4factor;51;68;27200;2.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.727;12.685;8.42;8.15;29.073;29.073;29.073;29.073;3.478;4.196;3.636;3.478
noCheck4factor;52;277;110800;11.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.333;12.956;8.887;8.634;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;53;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.571;12.347;8.373;8.026;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;54;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.539;12.447;8.653;8.679;29.073;29.073;29.073;29.073;3.478;4.46;3.532;3.478
noCheck4factor;55;257;102800;10.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;5.736;11.605;7.291;7.198;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;56;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.524;11.26;7.959;7.767;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;57;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.486;13.272;8.555;8.497;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;58;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.775;11.487;8.626;8.383;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;59;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.624;13.149;9.523;8.837;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;60;68;27200;2.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.736;16.337;9.987;8.708;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;61;641;256400;25.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.48;14.383;9.099;8.777;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;62;6946;2778400;277.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;4.819;12.804;7.474;7.404;28.936;28.936;28.936;28.936;7.981;12.332;9.314;7.981
noCheck4factor;63;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.083;8.819;7.357;7.332;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
noCheck4factor;64;92;36800;3.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.021;11.944;8.642;8.555;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;65;100;40000;4.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.627;10.306;7.522;7.443;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;66;666;266400;26.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.621;22.781;9.774;8.942;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;67;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.799;15.54;8.453;7.963;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;68;471;188400;18.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.814;14.58;9.159;8.788;29.073;29.073;29.073;29.073;4.46;5.919;4.953;4.46
noCheck4factor;69;586;234400;23.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.691;16.173;8.826;8.58;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;70;166;66400;6.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.858;11.382;8.552;8.259;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;71;222;88800;8.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.615;16.668;8.708;8.094;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;72;66;26400;2.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.822;13.758;9.187;8.566;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;73;912;364800;36.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.509;24.77;8.85;8.318;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;74;136;54400;5.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.649;12.42;8.75;8.267;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;75;98;39200;3.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.768;12.011;8.556;8.198;29.073;29.073;29.073;29.073;3.478;4.46;4.31;4.46
noCheck4factor;76;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.059;14.599;9.078;8.552;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;77;76;30400;3.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.95;10.755;8.344;8.068;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;78;33961;13584400;1358.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.876;32.876;5.737;19.984;8.848;8.308;28.936;29.015;29.01;29.015;5.805;12.332;7.839;7.503
noCheck4factor;79;362;144800;14.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.595;14.362;8.812;8.659;29.073;29.073;29.073;29.073;4.46;5.919;5.416;5.919
noCheck4factor;80;188;75200;7.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.713;12.957;8.404;7.988;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;81;395;158000;15.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.868;32.867;32.866;6.533;15.321;9.206;8.814;29.073;29.115;29.086;29.073;3.366;4.46;4.133;4.46
noCheck4factor;82;1029;411600;41.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.875;32.874;6.456;17.034;8.592;8.308;28.936;29.015;28.965;28.936;5.805;7.981;7.182;7.981
noCheck4factor;83;65;26000;2.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.453;11.51;8.092;7.666;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;84;76;30400;3.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.298;17.796;9.772;9.008;29.115;29.115;29.115;29.115;3.366;3.366;3.366;3.366
noCheck4factor;85;130;52000;5.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.8;12.757;8.571;8.188;29.115;29.115;29.115;29.115;4.406;4.406;4.406;4.406
noCheck4factor;86;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.528;9.801;8.565;8.535;29.115;29.115;29.115;29.115;3.366;3.366;3.366;3.366
noCheck4factor;87;151;60400;6.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.385;12.489;7.738;7.322;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;88;279;111600;11.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.341;14.866;8.33;8.188;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;89;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.259;12.533;8.118;7.652;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;90;167;66800;6.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.3;14.089;8.992;8.432;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;91;79;31600;3.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.649;12.355;8.109;7.687;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;92;102;40800;4.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.687;15.331;9.524;9.231;29.115;29.115;29.115;29.115;3.366;3.366;3.366;3.366
noCheck4factor;93;394;157600;15.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.836;13.48;8.928;8.194;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;94;63;25200;2.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.509;12.098;8.318;7.813;29.115;29.115;29.115;29.115;4.406;4.406;4.406;4.406
noCheck4factor;95;61;24400;2.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.871;11.162;8.492;8.01;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;96;111;44400;4.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.435;14.888;9.313;8.448;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;97;101;40400;4.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;7.008;18.328;10.209;9.306;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;98;88;35200;3.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.943;12.687;9.772;10.037;29.015;29.015;29.015;29.015;8.86;10.973;8.884;8.86
noCheck4factor;99;111;44400;4.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.36;11.776;8.349;7.913;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;100;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;7.412;12.869;8.593;8.104;29.015;29.015;29.015;29.015;5.346;5.346;5.346;5.346
noCheck4factor;101;122;48800;4.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.993;13.807;10.05;10.427;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;102;82;32800;3.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.719;12.179;8.346;7.875;29.015;29.015;29.015;29.015;5.346;6.863;5.716;5.346
noCheck4factor;103;87;34800;3.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.436;11.165;8.579;8.64;29.115;29.115;29.115;29.115;3.887;3.887;3.887;3.887
noCheck4factor;104;424;169600;16.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.876;32.873;32.876;6.406;19.772;9.39;8.937;29.015;29.115;29.057;29.015;3.887;5.346;4.73;5.346
noCheck4factor;105;720;288000;28.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.253;19.598;9.159;8.391;29.015;29.015;29.015;29.015;5.346;5.346;5.346;5.346
noCheck4factor;106;161;64400;6.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.693;14.013;9.839;10.212;29.115;29.115;29.115;29.115;3.887;3.887;3.887;3.887
noCheck4factor;107;61;24400;2.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.501;11.521;8.939;8.534;29.115;29.115;29.115;29.115;3.887;3.887;3.887;3.887
noCheck4factor;108;93;37200;3.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.508;13.965;9.627;9.29;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;109;1953;781200;78.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.182;11.938;7.734;7.455;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;110;251;100400;10.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.159;13.178;8.594;7.876;29.015;29.015;29.015;29.015;5.346;6.863;6.5;6.863
noCheck4factor;111;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.303;14.292;9.054;8.509;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;112;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.534;11.2;8.539;8.172;29.115;29.115;29.115;29.115;3.887;3.887;3.887;3.887
noCheck4factor;113;102;40800;4.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.35;10.981;8.004;7.576;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;114;445;178000;17.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.445;14.228;8.432;7.974;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;115;412;164800;16.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.894;32.894;32.894;32.894;5.406;11.416;7.445;7.342;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
noCheck4factor;116;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.39;12.573;7.8;7.587;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;117;97;38800;3.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.894;32.894;32.894;32.894;4.83;9.769;6.702;6.443;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
