scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;11;177;70800;7.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;5.928;10.667;7.328;7.312;29.014;29.135;29.022;29.014;5.232;6.666;6.568;6.666
noCheck4factor;12;137;54800;5.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.522;8.565;7.455;7.449;29.135;29.135;29.135;29.135;5.232;5.232;5.232;5.232
noCheck4factor;13;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.364;8.57;7.276;7.218;29.135;29.135;29.135;29.135;5.232;5.232;5.232;5.232
noCheck4factor;14;276;110400;11.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.373;9.927;7.495;7.485;29.135;29.135;29.135;29.135;5.232;5.232;5.232;5.232
noCheck4factor;15;494;197600;19.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.116;10.852;7.483;7.364;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;16;52;20800;2.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.432;8.025;7.293;7.313;29.135;29.135;29.135;29.135;5.232;5.232;5.232;5.232
noCheck4factor;17;67;26800;2.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;5.442;8.978;7.343;7.445;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;18;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.281;9.709;7.303;7.187;29.135;29.135;29.135;29.135;5.232;5.232;5.232;5.232
noCheck4factor;19;1645;658000;65.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.868;32.861;32.86;5.866;10.822;7.541;7.445;29.135;29.149;29.147;29.149;4.3;5.232;4.39;4.3
noCheck4factor;20;141;56400;5.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.409;10.239;7.522;7.457;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;21;267;106800;10.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.861;32.86;6.142;10.565;7.627;7.499;29.073;29.149;29.147;29.149;4.3;6.051;4.34;4.3
noCheck4factor;22;58;23200;2.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.167;9.165;7.854;7.825;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;23;208;83200;8.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.376;8.644;6.937;6.904;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;24;177;70800;7.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.224;9.343;7.723;7.815;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;25;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.346;7.504;6.099;5.962;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;26;56;22400;2.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.341;8.798;7.295;7.365;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;27;159;63600;6.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.861;32.86;6.55;9.37;7.735;7.638;29.073;29.149;29.143;29.149;4.3;6.051;4.422;4.3
noCheck4factor;28;6909;2763600;276.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.866;32.866;5.691;15.581;7.611;7.448;29.073;29.149;29.074;29.073;4.3;6.051;6.029;6.051
noCheck4factor;29;51;20400;2.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.111;8.057;6.805;6.708;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;30;120;48000;4.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.93;8.701;6.961;6.788;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;31;133;53200;5.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.786;10.751;7.284;7.115;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;32;447;178800;17.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.393;10.082;6.854;6.759;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;33;137;54800;5.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.37;10.006;7.651;7.668;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;34;748;299200;29.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.743;9.817;7.192;7.083;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;35;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.768;7.574;6.684;6.539;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;36;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.639;11.183;7.247;7.249;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;37;115;46000;4.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.075;8.909;7.456;7.484;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;38;82;32800;3.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.369;9.066;7.712;7.887;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;39;90;36000;3.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.014;8.403;6.765;6.69;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;40;97;38800;3.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.288;8.286;7.144;7.061;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;41;110;44000;4.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.381;10.411;7.314;7.279;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;42;82;32800;3.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.517;8.954;7.307;7.333;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;43;173;69200;6.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.187;11.631;7.709;7.729;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;44;100;40000;4.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.31;8.863;7.402;7.338;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;45;72;28800;2.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.267;7.865;6.967;6.886;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;46;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.127;8.258;7.076;7.042;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;47;1355;542000;54.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.869;9.921;7.285;7.264;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;48;226;90400;9.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.405;9.735;7.662;7.548;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;49;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.306;9.438;7.507;7.216;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;50;82;32800;3.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.552;10.536;7.955;7.911;29.149;29.149;29.149;29.149;4.3;4.3;4.3;4.3
noCheck4factor;51;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.131;10.634;7.7;7.773;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;52;301;120400;12.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.383;9.641;7.638;7.568;29.073;29.073;29.073;29.073;4.196;6.051;6.008;6.051
noCheck4factor;53;14221;5688400;568.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.29;14.759;7.51;7.366;29.073;29.073;29.073;29.073;5.612;13.171;6.206;5.612
noCheck4factor;54;168;67200;6.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.366;9.447;7.318;7.202;29.149;29.149;29.149;29.149;3.317;4.3;4.236;4.3
noCheck4factor;55;553;221200;22.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.36;10.491;7.467;7.289;29.073;29.073;29.073;29.073;4.196;8.117;6.888;8.117
noCheck4factor;56;254;101600;10.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.448;9.353;7.17;7.081;29.073;29.073;29.073;29.073;4.196;6.051;5.152;6.051
noCheck4factor;57;179;71600;7.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.641;9.447;7.816;7.748;29.073;29.073;29.073;29.073;4.196;6.051;4.652;4.196
noCheck4factor;58;141;56400;5.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.763;9.051;7.509;7.446;29.073;29.073;29.073;29.073;4.196;6.051;4.959;4.196
noCheck4factor;59;64;25600;2.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.527;8.764;7.324;7.206;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;60;92;36800;3.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.111;8.616;7.43;7.501;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;61;130;52000;5.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.556;11.799;7.62;7.459;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;62;181;72400;7.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.272;9.632;7.525;7.44;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;63;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.429;7.961;7.109;7.073;29.073;29.073;29.073;29.073;4.196;5.612;4.923;5.612
noCheck4factor;64;5889;2355600;235.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.512;15.307;7.59;7.448;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;65;206;82400;8.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.23;9.041;7.374;7.361;29.073;29.073;29.073;29.073;4.196;5.612;4.698;4.196
noCheck4factor;66;76;30400;3.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.943;9.253;7.814;7.755;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;67;210;84000;8.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.44;9.53;7.431;7.343;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;68;128;51200;5.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.543;9.186;7.575;7.508;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;69;104;41600;4.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.775;11.418;7.921;7.755;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;70;77;30800;3.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.899;10.363;7.952;7.823;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;71;1894;757600;75.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.094;11.494;7.526;7.374;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;72;56;22400;2.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.017;8.735;7.71;7.813;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;73;93;37200;3.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.642;9.231;7.629;7.523;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;74;447;178800;17.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.609;12.384;7.41;7.378;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;75;120;48000;4.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.655;8.932;7.648;7.65;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;76;97;38800;3.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.547;8.881;7.523;7.554;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;77;90;36000;3.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.324;8.945;7.358;7.336;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;78;214;85600;8.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.401;10.358;7.581;7.458;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;79;1785;714000;71.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.335;12.706;7.834;7.699;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;80;157;62800;6.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.177;13.118;7.726;7.444;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;81;84;33600;3.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.521;9.366;7.478;7.421;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;82;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.497;12.495;8.465;7.905;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;83;69;27600;2.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.288;9.252;7.594;7.637;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;84;11114;4445600;444.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.091;16.686;7.704;7.527;29.073;29.073;29.073;29.073;4.46;8.214;7.097;8.214
noCheck4factor;85;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.609;9.609;7.608;7.471;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;86;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.325;9.316;7.79;7.89;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;87;67;26800;2.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.034;8.568;7.445;7.451;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;88;260;104000;10.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.351;9.406;7.465;7.452;29.073;29.073;29.073;29.073;4.196;5.612;4.43;4.196
noCheck4factor;89;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.626;8.228;7.521;7.534;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;90;556;222400;22.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.332;10.514;7.418;7.267;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;91;432;172800;17.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.414;12.577;7.437;7.379;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;92;131;52400;5.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.582;9.36;7.447;7.245;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;93;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.491;9.204;7.442;7.365;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;94;56;22400;2.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.862;32.86;6.958;9.843;7.894;7.866;29.073;29.149;29.13;29.149;3.317;4.196;3.537;3.317
noCheck4factor;95;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.586;8.416;7.534;7.493;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;96;54;21600;2.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.579;9.214;7.877;7.811;29.073;29.073;29.073;29.073;4.196;4.196;4.196;4.196
noCheck4factor;97;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.815;8.74;7.568;7.589;29.149;29.149;29.149;29.149;3.317;3.317;3.317;3.317
noCheck4factor;98;613;245200;24.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.051;9.878;7.694;7.61;29.073;29.073;29.073;29.073;5.919;8.214;8.184;8.214
noCheck4factor;99;110;44000;4.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.539;9.082;7.67;7.719;29.073;29.073;29.073;29.073;5.612;5.612;5.612;5.612
noCheck4factor;100;72;28800;2.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.546;9.405;7.598;7.53;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;101;142;56800;5.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.522;8.614;7.39;7.429;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
noCheck4factor;102;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.564;9.288;7.342;7.144;29.073;29.073;29.073;29.073;4.46;5.612;5.144;5.612
noCheck4factor;103;309;123600;12.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.874;32.867;32.866;6.441;9.557;7.581;7.432;28.936;29.073;29.051;29.073;5.919;7.981;6.253;5.919
noCheck4factor;104;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.736;9.222;7.658;7.613;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;105;53;21200;2.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.428;9.983;7.793;7.615;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;106;84;33600;3.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.333;12.498;7.686;7.404;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;107;167;66800;6.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.416;10.267;7.584;7.561;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;108;244;97600;9.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.472;9.21;7.365;7.242;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;109;89;35600;3.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.654;9.118;7.476;7.446;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;110;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.931;9.021;7.923;7.966;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;111;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.679;8.609;7.792;7.898;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;112;228;91200;9.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.493;9.16;7.39;7.342;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;113;1730;692000;69.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.22;15.565;7.961;7.512;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;114;133;53200;5.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.268;8.798;7.349;7.241;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;115;54;21600;2.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.524;11.26;7.824;7.733;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;116;274;109600;10.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.392;10.373;7.428;7.428;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;117;108;43200;4.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;5.736;9.375;6.945;6.94;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;118;87;34800;3.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.398;8.062;7.375;7.429;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;119;103;41200;4.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.527;10.039;7.206;6.996;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;120;228;91200;9.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.458;10.423;7.606;7.614;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;121;217;86800;8.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.451;8.848;7.408;7.457;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;122;851;340400;34.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;4.85;8.873;7.136;7.21;28.936;28.936;28.936;28.936;7.981;12.332;11.314;12.332
noCheck4factor;123;98;39200;3.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.48;9.802;7.679;7.759;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;124;68;27200;2.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.627;8.236;7.362;7.264;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;125;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.381;7.903;7.242;7.225;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
