scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;15;3797;1518800;151.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.348;17.947;10.342;10.048;29.135;29.135;29.135;29.135;5.232;6.178;5.807;6.178
noCheck4factor;16;110;44000;4.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.485;15.42;12.376;12.872;29.135;29.135;29.135;29.135;4.17;5.272;5.022;5.272
noCheck4factor;17;84;33600;3.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.311;16.59;11.664;11.877;29.135;29.135;29.135;29.135;4.17;4.17;4.17;4.17
noCheck4factor;18;278;111200;11.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.11;12.207;7.891;7.679;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;19;2696;1078400;107.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;5.453;20.258;8.172;7.747;29.014;29.014;29.014;29.014;6.666;10.787;8.372;6.666
noCheck4factor;20;306756;122702400;12270.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.874;32.866;32.866;5.088;28.324;9.97;9.245;28.936;29.149;29.082;29.073;3.317;13.455;5.589;5.612
noCheck4factor;21;365;146000;14.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.365;17.584;10.652;10.907;29.135;29.135;29.135;29.135;4.17;4.17;4.17;4.17
noCheck4factor;22;331;132400;13.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;5.442;15.435;8.953;8.457;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;23;56;22400;2.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.245;10.463;7.919;7.679;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;24;154;61600;6.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;6.656;17.362;11.932;12.163;29.149;29.149;29.149;29.149;3.122;4.3;4.186;4.3
noCheck4factor;25;243;97200;9.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.346;7.504;6.276;6.253;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;26;66;26400;2.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.714;12.611;9.094;8.434;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;27;481;192400;19.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;5.298;8.888;6.49;6.435;29.073;29.073;29.073;29.073;8.117;13.171;13.024;13.171
noCheck4factor;28;538;215200;21.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;7.048;18.347;10.982;10.879;29.149;29.149;29.149;29.149;3.122;4.3;3.255;3.122
noCheck4factor;29;60;24000;2.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.86;32.86;32.86;7.103;15.447;8.901;8.29;29.149;29.149;29.149;29.149;3.317;3.317;3.317;3.317
noCheck4factor;30;507;202800;20.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.86;32.866;32.862;32.86;6.813;11.861;8.825;8.571;29.073;29.149;29.134;29.149;3.317;4.196;3.489;3.317
noCheck4factor;31;429;171600;17.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.522;12.81;7.974;7.65;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
noCheck4factor;32;144;57600;5.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.727;13.004;9.796;9.275;29.073;29.073;29.073;29.073;3.478;4.196;3.727;3.478
noCheck4factor;33;508;203200;20.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.126;14.095;8.711;8.533;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;34;180;72000;7.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.427;16.452;11.494;11.826;29.073;29.073;29.073;29.073;3.478;3.478;3.478;3.478
noCheck4factor;35;99993;39997200;3999.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.876;32.876;4.819;21.62;9.397;8.948;28.936;29.015;28.994;29.015;5.346;12.332;8.023;7.503
noCheck4factor;36;65;26000;2.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.453;11.51;8.092;7.666;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;37;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.97;14.084;10.257;10.174;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;38;212;84800;8.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.464;17.252;11.578;12.026;29.115;29.115;29.115;29.115;3.366;3.366;3.366;3.366
noCheck4factor;39;81;32400;3.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;7.702;16.569;12.04;12.223;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;40;211;84400;8.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.687;16.487;10.048;9.231;29.115;29.115;29.115;29.115;3.366;3.366;3.366;3.366
noCheck4factor;41;80;32000;3.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.689;12.501;9.038;8.732;29.115;29.115;29.115;29.115;4.406;4.406;4.406;4.406
noCheck4factor;42;335;134000;13.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.509;15.325;9.845;9.881;29.115;29.115;29.115;29.115;4.406;4.406;4.406;4.406
noCheck4factor;43;65;26000;2.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;7.157;12.988;9.35;9.457;29.115;29.115;29.115;29.115;4.406;4.406;4.406;4.406
noCheck4factor;44;151;60400;6.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.84;16.257;10.682;10.239;29.115;29.115;29.115;29.115;3.887;3.887;3.887;3.887
noCheck4factor;45;3711;1484400;148.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.876;32.868;32.868;6.406;19.772;10.631;10.584;29.015;29.115;29.107;29.115;3.887;5.346;4.008;3.887
noCheck4factor;46;97;38800;3.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.786;12.884;9.301;8.888;29.115;29.115;29.115;29.115;3.887;3.887;3.887;3.887
noCheck4factor;47;358;143200;14.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.825;14.106;10.129;10.244;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;48;5597;2238800;223.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.894;32.883;32.876;4.794;12.043;7.557;7.346;28.846;29.015;28.954;29.015;8.86;12.769;10.27;8.86
noCheck4factor;49;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.46;13.186;9.254;9.143;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
