scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;40;71;28400;2.84;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.36;7.781;5.51;5.33;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
noCheck4factor;41;80;32000;3.2;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.911;8.523;6.849;6.713;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
noCheck4factor;42;187;74800;7.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.415;8.219;6.888;6.959;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
noCheck4factor;43;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.384;8.271;6.969;6.9;28.874;28.874;28.874;28.874;17.097;17.097;17.097;17.097
noCheck4factor;44;50;20000;2.0;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;7.225;8.87;7.772;7.77;28.916;28.916;28.916;28.916;5.764;5.764;5.764;5.764
noCheck4factor;45;65;26000;2.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.316;8.192;7.258;7.354;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
noCheck4factor;46;326;130400;13.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.845;8.626;6.898;6.819;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;47;126;50400;5.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;7.237;8.272;7.766;7.749;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
noCheck4factor;48;121;48400;4.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.713;8.343;6.829;6.711;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;49;186;74400;7.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.057;8.612;7.249;7.276;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;50;55;22000;2.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.272;8.364;7.287;7.174;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;51;56;22400;2.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.59;7.498;6.746;6.757;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;52;202;80800;8.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.689;8.541;7.228;7.285;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;53;62;24800;2.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.949;32.949;32.949;32.949;6.901;8.114;7.662;7.701;28.837;28.837;28.837;28.837;15.662;15.662;15.662;15.662
noCheck4factor;54;135;54000;5.4;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.395;8.153;7.124;6.985;29.093;29.093;29.093;29.093;7.435;7.435;7.435;7.435
noCheck4factor;55;80;32000;3.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.743;6.854;6.225;6.181;29.014;29.014;29.014;29.014;8.312;8.312;8.312;8.312
noCheck4factor;56;327;130800;13.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;4.294;8.214;6.736;6.625;29.014;29.014;29.014;29.014;11.768;11.768;11.768;11.768
noCheck4factor;57;105;42000;4.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.225;7.259;6.12;6.089;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;58;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.785;8.082;6.76;6.802;29.014;29.014;29.014;29.014;6.666;10.787;9.465;10.787
noCheck4factor;59;109;43600;4.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.125;7.15;5.976;5.91;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;60;536;214400;21.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.069;7.682;6.396;6.302;29.014;29.014;29.014;29.014;6.666;10.787;8.18;6.666
noCheck4factor;61;75;30000;3.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.158;7.053;5.997;5.957;29.014;29.014;29.014;29.014;10.787;10.787;10.787;10.787
noCheck4factor;62;2338;935200;93.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.868;32.867;32.866;5.192;8.006;6.586;6.517;29.014;29.073;29.051;29.073;6.051;6.666;6.281;6.051
noCheck4factor;63;74;29600;2.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.122;6.482;5.537;5.49;29.014;29.014;29.014;29.014;10.787;10.787;10.787;10.787
noCheck4factor;64;103;41200;4.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.122;6.757;5.912;5.924;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;65;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.189;5.989;5.456;5.447;29.014;29.014;29.014;29.014;10.787;10.787;10.787;10.787
noCheck4factor;66;347563;139025200;13902.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.86;32.874;32.866;32.866;4.405;9.237;7.392;7.43;28.936;29.149;29.082;29.073;2.743;13.455;4.847;4.46
noCheck4factor;67;614;245600;24.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.059;7.931;6.417;6.483;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;68;130;52000;5.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;4.384;7.863;5.918;5.916;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;69;57;22800;2.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.012;6.316;5.729;5.68;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;70;105;42000;4.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.32;6.929;6.159;6.192;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;71;96;38400;3.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.38;7.027;6.263;6.286;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;72;57;22800;2.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.465;7.418;6.45;6.396;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;73;102;40800;4.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.795;7.509;6.629;6.591;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;74;74;29600;2.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.988;7.749;6.887;6.943;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;75;57;22800;2.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.091;7.002;6.04;6.148;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;76;100;40000;4.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.232;6.971;6.106;6.124;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;77;80;32000;3.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;6.104;7.136;6.568;6.549;29.073;29.073;29.073;29.073;6.051;8.117;6.438;6.051
noCheck4factor;78;309;123600;12.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.058;7.943;6.291;6.328;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;79;69;27600;2.76;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;6.043;7.594;6.708;6.666;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;80;598;239200;23.92;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;4.954;7.064;5.978;5.99;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;81;54;21600;2.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;6.019;7.285;6.66;6.614;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;82;63;25200;2.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.014;6.464;5.773;5.717;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;83;91;36400;3.64;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;4.921;7.556;6.279;6.338;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;84;367;146800;14.68;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.088;7.769;6.369;6.38;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;85;95;38000;3.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.038;6.937;6.044;6.078;29.073;29.073;29.073;29.073;6.051;6.051;6.051;6.051
noCheck4factor;86;332;132800;13.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.042;6.754;5.897;5.951;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;87;100;40000;4.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.418;7.228;5.984;5.907;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;88;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.855;8.023;6.946;7.125;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;89;484;193600;19.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.436;8.36;6.609;6.489;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;90;116;46400;4.64;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.513;8.469;6.846;6.81;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;91;216;86400;8.64;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;6.178;7.879;6.85;6.776;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;92;74;29600;2.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;6.212;7.627;7.219;7.234;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
noCheck4factor;93;399;159600;15.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.123;7.198;6.605;6.596;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
noCheck4factor;94;77;30800;3.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.131;6.996;6.268;6.452;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;95;111;44400;4.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.652;8.07;7.003;7.094;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;96;292;116800;11.68;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;6.804;8.603;7.678;7.687;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;97;909;363600;36.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;4.776;8.392;6.223;6.184;28.936;28.936;28.936;28.936;7.981;12.332;11.236;12.332
noCheck4factor;98;137;54800;5.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.162;8.614;7.862;7.906;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;99;74;29600;2.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.346;7.838;7.02;7.04;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
noCheck4factor;100;59;23600;2.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.606;7.818;7.239;7.243;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;101;326;130400;13.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.975;8.388;7.21;7.303;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;102;1004;401600;40.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.949;8.636;7.3;7.293;28.936;28.936;28.936;28.936;7.981;12.332;8.562;7.981
noCheck4factor;103;100;40000;4.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.754;8.223;7.652;7.811;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;104;34815;13926000;1392.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.876;32.876;32.876;4.675;9.276;7.424;7.408;28.936;29.015;29.01;29.015;5.805;12.332;7.717;7.503
noCheck4factor;105;70;28000;2.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.773;8.07;7.262;7.237;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;106;590;236000;23.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.098;8.48;7.125;7.184;29.015;29.015;29.015;29.015;7.503;10.973;9.767;10.973
noCheck4factor;107;1973;789200;78.92;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.245;8.398;7.294;7.267;29.015;29.015;29.015;29.015;7.503;10.973;10.347;10.973
noCheck4factor;108;122;48800;4.88;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.3;7.987;7.302;7.309;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;109;263;105200;10.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.408;8.018;7.209;7.166;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;110;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.569;7.861;7.368;7.413;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;111;64;25600;2.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.771;7.823;7.35;7.392;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;112;2205;882000;88.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.127;8.73;7.246;7.201;29.015;29.015;29.015;29.015;6.863;7.503;6.942;6.863
noCheck4factor;113;239;95600;9.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.343;7.816;6.925;6.876;29.015;29.015;29.015;29.015;8.86;10.973;9.62;8.86
noCheck4factor;114;58;23200;2.32;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;7.462;8.47;7.908;7.876;29.015;29.015;29.015;29.015;6.863;7.503;7.359;7.503
noCheck4factor;115;182;72800;7.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.009;7.775;6.754;6.735;29.015;29.015;29.015;29.015;8.86;10.973;9.998;10.973
noCheck4factor;116;144;57600;5.76;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.087;8.012;7.232;7.33;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;117;68;27200;2.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.403;7.924;7.049;7.004;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;118;162;64800;6.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.306;8.004;7.414;7.442;29.015;29.015;29.015;29.015;6.863;8.86;8.762;8.86
noCheck4factor;119;95;38000;3.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.014;8.152;7.174;7.114;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;120;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.234;7.99;7.13;7.169;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;121;76;30400;3.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.862;8.538;7.659;7.714;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;122;121;48400;4.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.644;8.147;7.487;7.513;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;123;50;20000;2.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.884;8.621;7.485;7.469;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;124;209;83600;8.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.774;7.77;6.672;6.607;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;125;686;274400;27.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.387;8.358;7.406;7.385;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
