scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
check4factor;125;470;188000;18.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.921;7.894;6.936;6.968;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
check4factor;126;68;27200;2.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.894;32.894;32.894;32.894;6.411;7.991;7.323;7.355;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
check4factor;127;273;109200;10.92;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.561;7.995;7.345;7.362;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
check4factor;128;85;34000;3.4;factor_suitability_2025_Depth_10m_2025_highest.tif;32.894;32.894;32.894;32.894;6.649;7.975;7.349;7.367;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
check4factor;129;104;41600;4.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.352;7.964;7.153;7.26;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
check4factor;130;106;42400;4.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.84;7.947;7.482;7.468;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
check4factor;131;70;28000;2.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.894;32.894;32.894;32.894;4.863;6.094;5.552;5.528;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
check4factor;132;59;23600;2.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.842;7.979;7.377;7.356;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
check4factor;133;70;28000;2.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;7.032;7.981;7.614;7.678;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
check4factor;134;68;27200;2.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.732;7.831;7.042;7.175;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
