scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
check4factor;23;149;59600;5.96;factor_suitability_2025_Depth_10m_2025_highest.tif;33.123;33.123;33.123;33.123;6.859;7.999;7.663;7.715;29.046;29.046;29.046;29.046;5.215;9.83;9.737;9.83
check4factor;24;7087;2834800;283.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.123;33.12;33.123;5.302;7.998;7.277;7.377;29.046;29.096;29.062;29.046;4.284;9.83;5.042;5.215
check4factor;25;3228;1291200;129.12;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;5.528;8.0;7.439;7.496;29.096;29.096;29.096;29.096;4.284;6.367;4.348;4.284
check4factor;26;63;25200;2.52;factor_suitability_2025_Depth_10m_2025_highest.tif;33.123;33.123;33.123;33.123;6.803;7.982;7.373;7.327;29.046;29.046;29.046;29.046;5.215;5.215;5.215;5.215
check4factor;27;700;280000;28.0;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;5.866;7.998;7.682;7.73;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;28;180;72000;7.2;factor_suitability_2025_Depth_10m_2025_highest.tif;33.123;33.123;33.123;33.123;5.69;7.997;7.346;7.429;29.046;29.046;29.046;29.046;5.215;5.215;5.215;5.215
check4factor;29;222;88800;8.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;6.936;7.998;7.683;7.707;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;30;1179;471600;47.16;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.123;33.12;33.123;6.497;7.999;7.553;7.564;29.046;29.096;29.061;29.046;4.284;5.215;4.935;5.215
check4factor;31;452;180800;18.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;6.852;7.998;7.702;7.733;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;32;68;27200;2.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;6.805;7.959;7.625;7.703;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;33;50;20000;2.0;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;7.783;7.998;7.915;7.922;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;34;78;31200;3.12;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;7.246;7.998;7.707;7.719;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;35;843;337200;33.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.113;33.113;33.113;33.113;6.724;7.999;7.66;7.692;29.096;29.096;29.096;29.096;4.284;4.284;4.284;4.284
check4factor;36;687;274800;27.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;4.184;7.749;6.023;5.968;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
check4factor;37;59;23600;2.36;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.548;7.319;6.777;6.893;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
check4factor;38;220;88000;8.8;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.738;7.689;6.79;6.885;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
check4factor;39;187;74800;7.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.728;7.999;7.464;7.424;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
check4factor;40;283;113200;11.32;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;4.753;7.998;7.115;7.139;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
check4factor;41;67;26800;2.68;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.714;7.973;7.544;7.653;29.077;29.077;29.077;29.077;9.106;14.336;10.199;9.106
check4factor;42;20988;8395200;839.52;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.104;33.101;33.099;4.028;7.998;6.412;6.522;28.951;29.077;28.997;28.951;9.106;13.535;11.913;13.535
check4factor;43;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.907;7.98;7.675;7.732;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
check4factor;44;453;181200;18.12;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.717;7.785;6.026;5.961;28.951;28.951;28.951;28.951;13.535;19.773;18.479;19.773
check4factor;45;94;37600;3.76;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.323;7.995;7.309;7.108;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
check4factor;46;239;95600;9.56;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;6.096;7.99;7.015;6.939;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
check4factor;47;1055;422000;42.2;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.072;7.962;6.284;6.325;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
check4factor;48;121;48400;4.84;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.833;7.993;7.533;7.666;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
check4factor;49;984;393600;39.36;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.777;7.999;7.542;7.616;29.077;29.077;29.077;29.077;5.719;9.106;8.104;9.106
check4factor;50;5673;2269200;226.92;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.015;7.998;6.533;6.623;28.951;28.951;28.951;28.951;7.804;19.773;11.417;11.639
check4factor;51;607;242800;24.28;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.752;7.997;6.788;6.938;28.951;28.951;28.951;28.951;7.804;19.773;15.482;13.535
check4factor;52;55;22000;2.2;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.451;7.968;7.283;7.285;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
check4factor;53;1207;482800;48.28;factor_suitability_2025_Depth_10m_2025_highest.tif;33.08;33.08;33.08;33.08;4.025;7.672;5.568;5.518;28.755;28.755;28.755;28.755;19.892;19.892;19.892;19.892
check4factor;54;634;253600;25.36;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.041;7.999;6.122;6.118;28.951;28.951;28.951;28.951;11.639;16.128;12.517;11.639
check4factor;55;8374;3349600;334.96;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.002;7.994;5.888;5.856;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
check4factor;56;412;164800;16.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.08;33.08;33.08;33.08;4.32;7.738;6.167;6.148;28.755;28.755;28.755;28.755;19.892;19.892;19.892;19.892
check4factor;57;2143;857200;85.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.012;7.887;5.82;5.774;28.951;28.951;28.951;28.951;11.639;11.639;11.639;11.639
check4factor;58;244;97600;9.76;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;5.138;7.999;7.241;7.284;28.951;28.951;28.951;28.951;7.804;7.804;7.804;7.804
check4factor;59;601;240400;24.04;factor_suitability_2025_Depth_10m_2025_highest.tif;33.08;33.099;33.088;33.08;4.252;7.972;6.486;6.494;28.755;28.951;28.832;28.755;16.128;19.892;18.414;19.892
check4factor;60;197;78800;7.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.046;7.599;5.56;5.486;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
check4factor;61;356;142400;14.24;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;4.307;8.0;6.905;6.882;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
check4factor;62;264;105600;10.56;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;4.848;7.986;6.586;6.653;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
check4factor;63;3576;1430400;143.04;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.065;33.055;33.055;4.129;7.998;6.903;6.94;28.874;29.037;28.878;28.874;10.687;15.064;14.96;15.064
check4factor;64;919;367600;36.76;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.652;7.998;6.795;6.748;28.874;28.874;28.874;28.874;18.716;18.716;18.716;18.716
check4factor;65;370;148000;14.8;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.441;7.996;7.189;7.29;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
check4factor;66;83;33200;3.32;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.447;7.995;7.216;7.061;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
check4factor;67;3253;1301200;130.12;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;4.958;7.998;6.788;6.81;28.874;28.874;28.874;28.874;15.064;18.716;16.037;15.064
check4factor;68;338;135200;13.52;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.133;7.665;6.625;6.667;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
check4factor;69;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;4.835;7.111;6.151;6.206;28.874;28.874;28.874;28.874;18.716;18.716;18.716;18.716
check4factor;70;539;215600;21.56;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.032;7.992;7.007;6.998;28.874;28.874;28.874;28.874;17.097;17.097;17.097;17.097
check4factor;71;189;75600;7.56;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.452;7.977;7.239;7.321;28.874;28.874;28.874;28.874;17.097;17.097;17.097;17.097
check4factor;72;1451;580400;58.04;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.441;7.999;7.282;7.338;28.874;28.874;28.874;28.874;10.106;16.234;12.403;10.106
check4factor;73;77;30800;3.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.525;7.987;7.42;7.573;28.874;28.874;28.874;28.874;10.106;10.106;10.106;10.106
check4factor;74;249;99600;9.96;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.463;7.999;7.435;7.526;28.874;28.874;28.874;28.874;10.106;10.106;10.106;10.106
check4factor;75;1807;722800;72.28;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.055;33.009;33.007;6.353;8.0;7.572;7.618;28.874;28.916;28.915;28.916;5.764;9.87;5.907;5.764
check4factor;76;118;47200;4.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.055;33.044;33.055;5.739;7.969;7.039;7.07;28.874;28.916;28.884;28.874;9.87;10.106;10.052;10.106
check4factor;77;346;138400;13.84;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;4.793;7.993;7.026;7.086;28.916;28.916;28.916;28.916;9.87;9.87;9.87;9.87
check4factor;78;62;24800;2.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;6.637;7.95;7.42;7.432;28.916;28.916;28.916;28.916;9.87;9.87;9.87;9.87
check4factor;79;133;53200;5.32;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;6.544;7.993;7.551;7.592;28.916;28.916;28.916;28.916;9.87;9.87;9.87;9.87
check4factor;80;303;121200;12.12;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;6.097;7.995;7.138;7.066;28.916;28.916;28.916;28.916;15.69;15.69;15.69;15.69
check4factor;81;312;124800;12.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;5.935;8.0;7.293;7.351;28.916;28.916;28.916;28.916;11.921;15.69;15.545;15.69
check4factor;82;898;359200;35.92;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;4.078;8.0;7.198;7.186;28.916;28.916;28.916;28.916;11.921;11.921;11.921;11.921
check4factor;83;590;236000;23.6;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;5.484;7.999;7.036;7.003;28.916;28.916;28.916;28.916;11.921;11.921;11.921;11.921
check4factor;84;3239;1295600;129.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;4.316;8.0;7.521;7.683;28.947;28.947;28.947;28.947;7.836;9.79;9.733;9.79
check4factor;85;166;66400;6.64;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.97;7.997;7.633;7.718;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
check4factor;86;63;25200;2.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.146;7.999;7.69;7.758;28.947;28.947;28.947;28.947;7.836;9.79;9.573;9.79
check4factor;87;89;35600;3.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.733;7.994;7.735;7.834;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
check4factor;88;4673;1869200;186.92;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;4.062;7.999;7.083;7.069;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
check4factor;89;103;41200;4.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.419;7.985;7.239;7.211;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
check4factor;90;157;62800;6.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.278;7.992;7.157;7.084;28.947;28.947;28.947;28.947;7.836;9.79;9.466;9.79
check4factor;91;667;266800;26.68;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.779;8.0;7.458;7.578;28.947;28.947;28.947;28.947;9.79;11.896;9.948;9.79
check4factor;92;1277;510800;51.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.949;32.949;32.949;32.949;5.92;7.999;7.324;7.426;28.837;28.837;28.837;28.837;15.662;15.662;15.662;15.662
check4factor;93;81;32400;3.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.75;7.997;7.504;7.518;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
check4factor;94;86;34400;3.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.139;7.981;7.355;7.338;28.947;28.947;28.947;28.947;11.896;11.896;11.896;11.896
check4factor;95;101;40400;4.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.915;7.983;7.701;7.764;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
check4factor;96;1999;799600;79.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.949;32.96;32.951;32.949;4.78;7.999;7.168;7.271;28.837;28.947;28.86;28.837;8.218;15.662;12.636;11.896
check4factor;97;65;26000;2.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.424;7.967;7.424;7.49;28.947;28.947;28.947;28.947;11.896;11.896;11.896;11.896
check4factor;98;179;71600;7.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.387;7.965;7.369;7.442;28.947;28.947;28.947;28.947;8.218;11.896;10.17;11.896
check4factor;99;76;30400;3.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.761;7.814;6.854;6.985;28.947;28.947;28.947;28.947;8.218;8.218;8.218;8.218
check4factor;100;317;126800;12.68;factor_suitability_2025_Depth_10m_2025_highest.tif;32.949;32.96;32.956;32.96;4.54;7.981;6.615;6.619;28.837;28.947;28.911;28.947;8.218;10.513;8.964;8.218
check4factor;101;195;78000;7.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.283;8.0;7.508;7.552;28.947;28.947;28.947;28.947;6.637;6.637;6.637;6.637
check4factor;102;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.915;32.915;32.915;32.915;4.716;6.993;5.853;5.81;28.963;28.963;28.963;28.963;12.008;12.008;12.008;12.008
check4factor;103;70;28000;2.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.792;7.97;6.617;6.561;29.093;29.093;29.093;29.093;9.216;9.216;9.216;9.216
check4factor;104;146;58400;5.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;4.118;7.904;6.241;6.192;29.093;29.093;29.093;29.093;9.216;9.216;9.216;9.216
check4factor;105;118;47200;4.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.523;7.985;6.809;6.78;29.093;29.093;29.093;29.093;9.216;9.216;9.216;9.216
check4factor;106;305;122000;12.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;4.789;7.999;6.679;6.898;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;107;220;88000;8.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;4.649;7.993;7.347;7.592;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;108;699;279600;27.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.549;7.999;7.391;7.49;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;109;130;52000;5.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.134;7.995;7.583;7.638;29.093;29.093;29.093;29.093;4.687;5.844;5.105;4.687
check4factor;110;1435;574000;57.4;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;4.508;7.996;7.065;7.297;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;111;150;60000;6.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.748;7.998;7.545;7.58;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;112;628;251200;25.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.4;7.987;7.003;6.991;29.093;29.093;29.093;29.093;7.435;7.435;7.435;7.435
check4factor;113;64;25600;2.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.889;7.985;7.6;7.636;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;114;97;38800;3.88;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;7.064;7.999;7.617;7.652;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;115;570;228000;22.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.003;7.998;7.111;7.254;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;116;56;22400;2.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.371;7.987;7.028;7.08;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;117;62;24800;2.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;7.333;7.994;7.696;7.718;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;118;80;32000;3.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.48;8.0;7.614;7.67;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;119;89;35600;3.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.292;7.992;7.059;7.052;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;120;54;21600;2.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.913;7.964;7.299;7.361;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;121;61;24400;2.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.057;7.988;7.486;7.589;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;122;77;30800;3.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.227;7.989;7.19;7.168;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;123;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.5;7.989;7.214;7.445;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;124;61;24400;2.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.028;7.978;7.425;7.561;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;125;62;24800;2.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.69;7.997;7.597;7.612;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
check4factor;126;104;41600;4.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.182;7.988;7.27;7.351;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
check4factor;127;397;158800;15.88;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.295;7.998;7.306;7.444;29.093;29.093;29.093;29.093;4.275;4.687;4.443;4.275
check4factor;128;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;7.193;7.996;7.774;7.794;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;129;107;42800;4.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.565;7.994;7.042;7.07;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
