zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
84,254,145,10.16,5.8,15.96,32.868,32.868,32.868,32.868,3.265,4.978,4.229,4.185,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
85,26,34,1.04,1.36,2.4,32.868,32.868,32.868,32.868,3.582,4.813,4.253,4.233,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
86,54,37,2.16,1.48,3.64,32.868,32.868,32.868,32.868,4.089,4.981,4.642,4.653,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
87,232,127,9.28,5.08,14.36,32.868,32.868,32.868,32.868,3.235,4.979,4.469,4.515,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
88,237,51,9.48,2.04,11.52,32.868,32.868,32.868,32.868,3.917,4.975,4.595,4.658,29.014,29.014,29.014,29.014,11.768,20.609,19.742,20.609
89,25,18,1.0,0.72,1.72,32.868,32.868,32.868,32.868,3.912,4.966,4.502,4.511,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
90,57,45,2.28,1.8,4.08,32.868,32.868,32.868,32.868,3.707,4.999,4.551,4.578,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
91,97,42,3.88,1.68,5.56,32.868,32.868,32.868,32.868,4.137,4.975,4.644,4.686,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
92,116,58,4.64,2.32,6.96,32.868,32.868,32.868,32.868,4.251,4.999,4.649,4.65,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
93,31,25,1.24,1.0,2.24,32.868,32.868,32.868,32.868,4.111,4.941,4.505,4.455,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
94,26,7,1.04,0.28,1.32,32.868,32.868,32.868,32.868,4.787,4.987,4.928,4.948,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
95,180,43,7.2,1.72,8.92,32.868,32.868,32.868,32.868,3.477,4.944,4.388,4.418,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
96,114,30,4.56,1.2,5.76,32.868,32.868,32.868,32.868,3.547,4.907,4.197,4.11,29.014,29.014,29.014,29.014,17.128,20.609,18.984,20.609
97,42,36,1.68,1.44,3.12,32.868,32.868,32.868,32.868,3.872,4.96,4.499,4.489,29.014,29.014,29.014,29.014,17.128,20.609,18.385,17.128
98,32,23,1.28,0.92,2.2,32.868,32.868,32.868,32.868,3.868,4.976,4.426,4.419,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
