zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
35,69,2,2.76,0.08,2.84,32.868,32.868,32.868,32.868,4.924,4.936,4.93,4.93,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
36,292,81,11.68,3.24,14.92,32.868,32.868,32.868,32.868,4.486,4.996,4.768,4.76,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
37,392,104,15.68,4.16,19.84,32.868,32.868,32.868,32.868,3.73,4.994,4.604,4.66,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
38,64,53,2.56,2.12,4.68,32.868,32.868,32.868,32.868,3.453,4.979,4.302,4.278,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
39,994,235,39.76,9.4,49.16,32.868,32.868,32.868,32.868,3.379,4.999,4.209,4.146,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
40,362,84,14.48,3.36,17.84,32.868,32.868,32.868,32.868,4.216,4.955,4.576,4.568,29.014,29.014,29.014,29.014,11.768,20.609,14.609,11.768
41,683,153,27.32,6.12,33.44,32.868,32.868,32.868,32.868,3.163,4.983,4.144,4.181,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
42,54,2,2.16,0.08,2.24,32.868,32.868,32.868,32.868,4.771,4.998,4.885,4.885,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
43,901,91,36.04,3.64,39.68,32.868,32.868,32.868,32.868,3.868,4.999,4.586,4.646,29.014,29.014,29.014,29.014,11.768,20.609,13.322,11.768
44,155,104,6.2,4.16,10.36,32.868,32.868,32.868,32.868,3.387,4.94,4.211,4.129,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
45,222,79,8.88,3.16,12.04,32.868,32.868,32.868,32.868,3.526,4.996,4.27,4.27,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
46,169,64,6.76,2.56,9.32,32.868,32.868,32.868,32.868,3.795,4.974,4.389,4.423,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
47,56,68,2.24,2.72,4.96,32.868,32.868,32.868,32.868,3.373,4.951,3.969,3.839,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
48,59,31,2.36,1.24,3.6,32.868,32.868,32.868,32.868,3.688,4.997,4.564,4.752,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
49,50,8,2.0,0.32,2.32,32.868,32.868,32.868,32.868,4.35,4.954,4.638,4.652,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
50,58,69,2.32,2.76,5.08,32.868,32.868,32.868,32.868,3.463,4.971,4.265,4.237,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
51,254,145,10.16,5.8,15.96,32.868,32.868,32.868,32.868,3.265,4.978,4.229,4.185,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
52,54,37,2.16,1.48,3.64,32.868,32.868,32.868,32.868,4.089,4.981,4.642,4.653,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
53,232,127,9.28,5.08,14.36,32.868,32.868,32.868,32.868,3.235,4.979,4.469,4.515,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
54,237,51,9.48,2.04,11.52,32.868,32.868,32.868,32.868,3.917,4.975,4.595,4.658,29.014,29.014,29.014,29.014,11.768,20.609,19.742,20.609
55,57,45,2.28,1.8,4.08,32.868,32.868,32.868,32.868,3.707,4.999,4.551,4.578,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
56,97,42,3.88,1.68,5.56,32.868,32.868,32.868,32.868,4.137,4.975,4.644,4.686,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
57,116,58,4.64,2.32,6.96,32.868,32.868,32.868,32.868,4.251,4.999,4.649,4.65,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
58,180,43,7.2,1.72,8.92,32.868,32.868,32.868,32.868,3.477,4.944,4.388,4.418,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
59,114,30,4.56,1.2,5.76,32.868,32.868,32.868,32.868,3.547,4.907,4.197,4.11,29.014,29.014,29.014,29.014,17.128,20.609,18.984,20.609
60,55,40,2.2,1.6,3.8,32.868,32.868,32.868,32.868,3.926,4.992,4.458,4.521,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
61,247,122,9.88,4.88,14.76,32.868,32.868,32.868,32.868,3.085,4.968,4.261,4.207,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
62,74,31,2.96,1.24,4.2,32.868,32.868,32.868,32.868,3.765,4.993,4.572,4.696,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
63,172,58,6.88,2.32,9.2,32.868,32.868,32.868,32.868,3.22,4.995,4.504,4.617,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
64,54,28,2.16,1.12,3.28,32.868,32.868,32.868,32.868,3.819,4.99,4.701,4.788,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
65,270,72,10.8,2.88,13.68,32.866,32.868,32.868,32.868,3.847,4.985,4.627,4.685,29.014,29.073,29.022,29.014,13.171,17.128,16.578,17.128
66,1071,330,42.84,13.2,56.04,32.866,32.868,32.866,32.866,3.096,4.993,4.366,4.429,29.014,29.073,29.063,29.073,13.171,17.128,13.819,13.171
67,58,35,2.32,1.4,3.72,32.874,32.874,32.874,32.874,3.945,4.985,4.484,4.478,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
68,239,85,9.56,3.4,12.96,32.874,32.874,32.874,32.874,3.895,4.951,4.441,4.411,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
69,118,7,4.72,0.28,5.0,32.874,32.874,32.874,32.874,4.443,4.777,4.649,4.725,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
70,191,111,7.64,4.44,12.08,32.874,32.874,32.874,32.874,3.553,4.988,4.318,4.256,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
71,50,28,2.0,1.12,3.12,32.874,32.874,32.874,32.874,3.004,4.928,3.824,3.77,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
72,56,21,2.24,0.84,3.08,32.874,32.874,32.874,32.874,3.088,4.773,3.859,3.87,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
