zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
54,349,139600,13.96,33.099,33.099,33.099,33.099,6.658,13.481,9.564,9.662,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
55,98,39200,3.92,33.08,33.08,33.08,33.08,7.285,13.623,9.691,9.58,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
56,85,34000,3.4,33.099,33.099,33.099,33.099,7.486,14.71,10.273,9.924,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
57,9488,3795200,379.52,33.055,33.08,33.073,33.08,5.48,15.235,9.557,9.175,28.755,28.874,28.79,28.755,15.064,19.892,19.038,19.892
58,80,32000,3.2,33.099,33.099,33.099,33.099,6.837,12.354,8.619,8.201,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
59,291,116400,11.64,33.099,33.099,33.099,33.099,7.229,14.519,9.907,9.663,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
60,89,35600,3.56,33.099,33.099,33.099,33.099,6.541,12.37,8.022,7.92,28.951,28.951,28.951,28.951,11.639,16.128,13.455,11.639
61,524,209600,20.96,33.099,33.099,33.099,33.099,7.2,14.044,9.798,9.522,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
62,470,188000,18.8,33.08,33.099,33.093,33.099,7.504,16.679,10.155,9.573,28.755,28.951,28.884,28.951,16.128,19.892,17.41,16.128
63,59,23600,2.36,33.099,33.099,33.099,33.099,7.183,14.011,10.062,9.871,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
64,135,54000,5.4,33.099,33.099,33.099,33.099,7.216,13.199,9.242,9.082,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
65,66,26400,2.64,33.08,33.08,33.08,33.08,6.566,12.518,8.384,8.426,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
66,170,68000,6.8,33.099,33.099,33.099,33.099,7.357,13.436,9.879,9.317,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
67,505,202000,20.2,33.065,33.099,33.099,33.099,6.509,13.829,9.01,8.442,28.951,29.037,28.951,28.951,10.687,16.128,16.117,16.128
68,91,36400,3.64,33.099,33.099,33.099,33.099,7.608,13.517,10.692,11.007,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
69,74,29600,2.96,33.099,33.099,33.099,33.099,7.424,12.552,9.266,8.894,28.951,28.951,28.951,28.951,11.639,16.128,15.764,16.128
70,994,397600,39.76,33.065,33.099,33.081,33.065,6.822,14.093,9.489,9.173,28.951,29.037,28.997,29.037,10.687,16.128,13.243,10.687
71,93,37200,3.72,33.055,33.099,33.069,33.065,7.585,15.789,10.321,10.222,28.755,29.037,28.849,28.874,10.687,19.892,16.575,15.064
72,484,193600,19.36,33.065,33.099,33.072,33.065,7.503,15.667,9.649,9.425,28.951,29.037,29.021,29.037,10.687,16.128,11.699,10.687
73,389,155600,15.56,33.055,33.055,33.055,33.055,6.844,15.009,9.175,8.444,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
74,215,86000,8.6,33.065,33.065,33.065,33.065,6.942,14.758,9.405,9.001,29.037,29.037,29.037,29.037,10.687,10.687,10.687,10.687
75,143,57200,5.72,33.065,33.065,33.065,33.065,7.423,11.879,9.147,9.06,29.037,29.037,29.037,29.037,10.687,10.687,10.687,10.687
76,54,21600,2.16,33.055,33.055,33.055,33.055,7.219,13.007,9.553,9.614,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
77,979,391600,39.16,33.055,33.055,33.055,33.055,5.866,15.141,9.709,9.59,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
78,3076,1230400,123.04,33.055,33.055,33.055,33.055,5.944,16.766,9.399,8.683,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
79,239,95600,9.56,33.055,33.055,33.055,33.055,7.205,13.29,9.455,9.234,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
80,302,120800,12.08,33.055,33.055,33.055,33.055,7.312,12.851,9.486,9.464,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
81,420,168000,16.8,33.055,33.055,33.055,33.055,5.886,16.073,9.412,8.664,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
82,257,102800,10.28,33.055,33.055,33.055,33.055,6.76,13.403,9.804,9.724,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
83,93,37200,3.72,33.055,33.055,33.055,33.055,7.132,13.275,9.389,8.499,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
84,6670,2668000,266.8,33.055,33.055,33.055,33.055,5.75,14.281,9.5,8.911,28.874,28.874,28.874,28.874,9.837,18.716,15.992,18.716
85,93,37200,3.72,33.055,33.055,33.055,33.055,7.431,12.205,9.219,8.72,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
86,1520,608000,60.8,33.055,33.055,33.055,33.055,5.565,13.848,9.353,9.096,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
87,98,39200,3.92,33.055,33.055,33.055,33.055,7.314,10.84,8.778,8.68,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
88,65,26000,2.6,33.055,33.055,33.055,33.055,6.986,12.058,9.047,8.885,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
89,131,52400,5.24,33.055,33.055,33.055,33.055,7.476,12.405,9.786,9.671,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
90,239,95600,9.56,33.055,33.055,33.055,33.055,6.895,13.858,10.067,9.833,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
91,305,122000,12.2,33.055,33.055,33.055,33.055,7.315,13.41,9.646,9.592,28.874,28.874,28.874,28.874,13.574,18.716,13.76,13.574
92,3377,1350800,135.08,33.055,33.055,33.055,33.055,5.11,15.136,8.707,8.31,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
93,297,118800,11.88,33.055,33.055,33.055,33.055,7.502,13.708,9.695,9.529,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
94,52,20800,2.08,33.055,33.055,33.055,33.055,7.561,13.795,10.252,10.679,28.874,28.874,28.874,28.874,9.837,9.837,9.837,9.837
95,704,281600,28.16,33.055,33.055,33.055,33.055,7.351,13.711,9.114,8.982,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
96,116,46400,4.64,33.055,33.055,33.055,33.055,6.995,14.011,9.461,9.009,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
97,4228,1691200,169.12,33.055,33.055,33.055,33.055,5.337,15.939,9.214,8.695,28.874,28.874,28.874,28.874,13.574,17.097,14.197,13.574
98,141,56400,5.64,33.055,33.055,33.055,33.055,6.899,13.42,9.448,8.977,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
99,190,76000,7.6,33.055,33.055,33.055,33.055,6.931,10.907,8.857,8.677,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
100,62,24800,2.48,33.055,33.055,33.055,33.055,6.895,11.038,8.628,8.578,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
101,129,51600,5.16,33.055,33.055,33.055,33.055,7.522,12.426,9.145,8.991,28.874,28.874,28.874,28.874,9.837,9.837,9.837,9.837
102,77,30800,3.08,33.055,33.055,33.055,33.055,7.391,14.192,9.955,9.516,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
103,341,136400,13.64,33.055,33.055,33.055,33.055,7.317,12.351,9.65,9.618,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
104,68,27200,2.72,33.055,33.055,33.055,33.055,6.929,14.077,10.427,10.746,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
105,92,36800,3.68,33.055,33.055,33.055,33.055,7.433,13.641,9.77,9.854,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
106,169,67600,6.76,33.055,33.055,33.055,33.055,7.091,14.329,10.398,10.589,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
107,8366,3346400,334.64,33.031,33.055,33.055,33.055,5.247,16.296,8.971,8.814,28.626,28.874,28.874,28.874,16.234,17.097,16.715,17.097
108,80,32000,3.2,33.055,33.055,33.055,33.055,7.64,13.178,9.66,9.423,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
109,52,20800,2.08,33.055,33.055,33.055,33.055,7.809,11.001,9.59,9.585,28.874,28.874,28.874,28.874,9.837,9.837,9.837,9.837
110,68,27200,2.72,33.055,33.055,33.055,33.055,5.266,10.314,7.169,6.866,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
111,4719,1887600,188.76,33.055,33.055,33.055,33.055,5.082,16.364,9.554,9.397,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
112,177,70800,7.08,33.055,33.055,33.055,33.055,7.036,12.155,9.036,8.863,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
113,223,89200,8.92,33.055,33.055,33.055,33.055,7.003,13.399,8.813,8.71,28.874,28.874,28.874,28.874,10.106,16.234,14.887,16.234
114,278141,111256400,11125.64,32.949,33.009,32.993,32.989,2.84,22.524,8.136,7.907,28.593,28.947,28.775,28.786,11.057,19.882,16.727,17.476
115,337,134800,13.48,33.007,33.007,33.007,33.007,5.498,17.976,8.87,8.631,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
116,245,98000,9.8,33.007,33.007,33.007,33.007,5.863,17.269,9.51,8.841,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
