zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
70,66,26400,2.64,33.055,33.055,33.055,33.055,6.091,7.999,7.373,7.428,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
71,359,143600,14.36,33.055,33.055,33.055,33.055,5.337,7.999,7.358,7.503,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
72,209,83600,8.36,33.055,33.055,33.055,33.055,5.578,7.978,6.708,6.646,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
73,99,39600,3.96,33.055,33.055,33.055,33.055,5.739,7.995,7.146,7.357,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
74,85,34000,3.4,33.055,33.055,33.055,33.055,5.247,7.979,6.887,6.939,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
75,510,204000,20.4,33.055,33.055,33.055,33.055,6.165,7.999,7.329,7.379,28.874,28.874,28.874,28.874,16.234,17.097,17.087,17.097
76,346,138400,13.84,33.055,33.055,33.055,33.055,5.739,7.994,7.212,7.266,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
77,63,25200,2.52,33.055,33.055,33.055,33.055,6.715,7.971,7.515,7.549,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
78,98,39200,3.92,33.055,33.055,33.055,33.055,6.09,7.983,7.276,7.356,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
79,66,26400,2.64,33.055,33.055,33.055,33.055,5.874,7.99,7.283,7.211,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
80,56,22400,2.24,33.055,33.055,33.055,33.055,6.145,7.953,7.358,7.436,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
81,89,35600,3.56,33.055,33.055,33.055,33.055,5.382,7.975,6.917,6.952,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
82,77,30800,3.08,33.055,33.055,33.055,33.055,5.738,7.977,6.946,6.915,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
83,99,39600,3.96,33.055,33.055,33.055,33.055,5.466,7.987,7.078,7.078,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
84,341,136400,13.64,33.055,33.055,33.055,33.055,5.082,7.997,7.24,7.277,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
85,87,34800,3.48,33.055,33.055,33.055,33.055,5.807,7.998,7.256,7.352,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
86,41177,16470800,1647.08,32.989,33.009,33.009,33.009,4.0,8.0,6.616,6.699,28.694,28.916,28.698,28.694,12.146,19.045,16.619,14.461
87,319,127600,12.76,33.007,33.009,33.008,33.007,5.308,7.981,7.11,7.171,28.694,28.916,28.906,28.916,15.69,19.045,15.848,15.69
88,119,47600,4.76,33.009,33.009,33.009,33.009,5.719,7.989,7.265,7.413,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
89,141,56400,5.64,33.007,33.007,33.007,33.007,5.989,8.0,7.295,7.343,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
90,51,20400,2.04,33.007,33.007,33.007,33.007,5.863,7.997,7.208,7.308,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
91,517,206800,20.68,33.009,33.009,33.009,33.009,4.696,7.995,6.885,6.951,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
92,99,39600,3.96,33.007,33.009,33.009,33.009,4.138,7.979,6.711,6.741,28.694,28.916,28.725,28.694,15.69,19.045,18.571,19.045
93,59,23600,2.36,33.007,33.009,33.009,33.009,5.189,7.961,7.099,7.13,28.694,28.916,28.754,28.694,15.69,19.045,18.135,19.045
94,799,319600,31.96,33.009,33.009,33.009,33.009,4.867,8.0,7.259,7.389,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
95,400,160000,16.0,33.009,33.009,33.009,33.009,5.505,7.999,7.228,7.354,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
96,64,25600,2.56,33.009,33.009,33.009,33.009,5.941,7.995,7.347,7.417,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
97,71,28400,2.84,33.009,33.009,33.009,33.009,5.524,7.973,6.81,6.648,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
98,60,24000,2.4,33.009,33.009,33.009,33.009,5.998,7.944,7.147,7.123,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
99,72,28800,2.88,33.009,33.009,33.009,33.009,5.867,7.998,7.254,7.258,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
100,109,43600,4.36,33.007,33.007,33.007,33.007,5.678,7.998,7.065,7.023,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
101,89,35600,3.56,33.009,33.009,33.009,33.009,5.83,7.988,7.188,7.211,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
102,66,26400,2.64,33.007,33.007,33.007,33.007,6.056,7.993,7.068,7.03,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
103,1437,574800,57.48,33.009,33.009,33.009,33.009,4.281,7.996,6.897,6.958,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
104,70,28000,2.8,33.007,33.007,33.007,33.007,5.833,7.984,7.063,7.159,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
105,68,27200,2.72,33.007,33.007,33.007,33.007,6.014,7.991,7.265,7.212,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
106,58,23200,2.32,33.009,33.009,33.009,33.009,5.446,7.929,6.981,7.197,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
107,164,65600,6.56,33.007,33.007,33.007,33.007,4.477,7.993,6.771,6.882,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
108,454,181600,18.16,33.007,33.009,33.009,33.009,4.025,7.997,6.726,6.774,28.694,28.916,28.71,28.694,11.921,14.461,14.277,14.461
109,408,163200,16.32,33.009,33.009,33.009,33.009,4.182,7.982,6.791,6.852,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
110,350,140000,14.0,33.009,33.009,33.009,33.009,5.146,7.976,6.642,6.639,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
111,72,28800,2.88,33.009,33.009,33.009,33.009,5.403,7.971,7.048,7.134,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
112,50,20000,2.0,33.009,33.009,33.009,33.009,5.628,7.992,6.802,6.579,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
113,57,22800,2.28,33.009,33.009,33.009,33.009,5.715,7.986,6.539,6.39,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
114,198,79200,7.92,32.989,33.009,32.996,32.989,5.103,7.979,6.778,6.748,28.694,28.786,28.751,28.786,12.146,17.476,15.165,14.461
115,44408,17763200,1776.32,32.989,32.989,32.989,32.989,4.001,8.0,6.884,7.042,28.786,28.786,28.786,28.786,12.146,19.882,16.898,17.476
116,250,100000,10.0,32.989,32.989,32.989,32.989,4.323,7.999,6.944,7.216,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
117,151,60400,6.04,32.989,32.989,32.989,32.989,5.767,7.997,7.019,6.997,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
118,149,59600,5.96,32.989,32.989,32.989,32.989,4.084,7.833,6.798,6.743,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
119,330,132000,13.2,32.989,32.989,32.989,32.989,4.6,7.993,6.791,6.738,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
120,90,36000,3.6,32.989,32.989,32.989,32.989,5.707,7.995,7.053,7.132,28.786,28.786,28.786,28.786,12.146,17.476,12.383,12.146
121,61,24400,2.44,32.989,32.989,32.989,32.989,5.911,7.995,7.057,6.954,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
122,61,24400,2.44,32.989,32.989,32.989,32.989,5.09,7.993,7.206,7.415,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
123,152,60800,6.08,32.989,32.989,32.989,32.989,5.386,7.915,6.842,6.835,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
124,182,72800,7.28,32.989,32.989,32.989,32.989,4.973,7.999,6.737,6.841,28.786,28.786,28.786,28.786,12.146,17.476,13.933,12.146
125,114,45600,4.56,32.989,32.989,32.989,32.989,5.965,7.994,6.984,6.937,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
126,422,168800,16.88,32.989,32.989,32.989,32.989,5.556,7.992,7.04,7.076,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
127,305,122000,12.2,32.989,32.989,32.989,32.989,5.514,8.0,6.934,6.88,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
128,73,29200,2.92,32.989,32.989,32.989,32.989,5.956,7.991,7.074,7.05,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
129,122,48800,4.88,32.989,32.989,32.989,32.989,5.071,7.97,6.882,6.876,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
130,386,154400,15.44,32.989,32.989,32.989,32.989,4.026,7.991,6.838,6.761,28.786,28.786,28.786,28.786,12.146,17.476,12.464,12.146
131,117,46800,4.68,32.989,32.989,32.989,32.989,5.635,7.985,7.256,7.455,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
132,143,57200,5.72,32.989,32.989,32.989,32.989,4.079,7.997,6.702,6.699,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
133,152,60800,6.08,32.989,32.989,32.989,32.989,4.16,7.997,6.971,7.164,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
134,165,66000,6.6,32.989,32.989,32.989,32.989,5.713,8.0,6.983,6.899,28.786,28.786,28.786,28.786,12.146,17.476,17.443,17.476
135,97,38800,3.88,32.989,32.989,32.989,32.989,4.96,7.914,6.589,6.505,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
136,53,21200,2.12,32.989,32.989,32.989,32.989,5.038,7.997,6.752,7.05,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
137,120,48000,4.8,32.989,32.989,32.989,32.989,5.668,7.996,7.361,7.482,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
138,108,43200,4.32,32.989,32.989,32.989,32.989,4.131,7.982,7.051,7.099,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
139,66,26400,2.64,32.989,32.989,32.989,32.989,5.632,7.938,6.801,6.804,28.786,28.786,28.786,28.786,11.057,12.146,11.948,12.146
140,80,32000,3.2,32.989,32.989,32.989,32.989,5.794,7.983,7.364,7.438,28.786,28.786,28.786,28.786,16.686,17.476,17.111,17.476
141,121,48400,4.84,32.989,32.989,32.989,32.989,5.55,7.993,7.085,7.02,28.786,28.786,28.786,28.786,11.057,12.146,11.858,12.146
142,102,40800,4.08,32.989,32.989,32.989,32.989,5.56,7.975,6.889,6.839,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
143,106,42400,4.24,32.989,32.989,32.989,32.989,5.624,7.998,6.724,6.716,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
144,137,54800,5.48,32.989,32.989,32.989,32.989,4.061,7.991,6.562,6.628,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
145,162,64800,6.48,32.989,32.989,32.989,32.989,4.965,7.999,7.074,7.175,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
146,121,48400,4.84,32.989,32.989,32.989,32.989,5.822,7.988,6.856,6.803,28.786,28.786,28.786,28.786,11.057,16.686,16.407,16.686
147,129,51600,5.16,32.989,32.989,32.989,32.989,5.299,7.979,7.281,7.39,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
148,121,48400,4.84,32.989,32.989,32.989,32.989,5.624,7.981,6.958,6.902,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
149,167,66800,6.68,32.989,32.989,32.989,32.989,4.226,7.993,6.691,6.961,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
150,57,22800,2.28,32.989,32.989,32.989,32.989,5.516,7.986,6.935,7.04,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
151,155,62000,6.2,32.989,32.989,32.989,32.989,4.928,7.998,7.243,7.476,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
152,66,26400,2.64,32.989,32.989,32.989,32.989,5.866,7.942,6.731,6.594,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
153,72,28800,2.88,32.989,32.989,32.989,32.989,5.732,7.999,6.765,6.633,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
154,94,37600,3.76,32.989,32.989,32.989,32.989,5.959,7.98,7.244,7.309,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
155,124,49600,4.96,32.989,32.989,32.989,32.989,6.566,7.985,7.561,7.622,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
156,71,28400,2.84,32.989,32.989,32.989,32.989,6.201,7.974,7.199,7.231,28.786,28.786,28.786,28.786,11.057,16.686,14.467,16.686
157,52,20800,2.08,32.989,32.989,32.989,32.989,5.343,7.994,7.242,7.533,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
158,65,26000,2.6,32.989,32.989,32.989,32.989,5.66,7.971,6.864,6.901,28.786,28.786,28.786,28.786,11.057,16.686,11.144,11.057
159,236,94400,9.44,32.989,32.989,32.989,32.989,5.392,7.998,6.822,6.829,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
160,70,28000,2.8,32.989,32.989,32.989,32.989,5.96,7.998,7.219,7.217,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
161,193,77200,7.72,32.989,32.989,32.989,32.989,5.739,7.987,6.831,6.74,28.786,28.786,28.786,28.786,15.392,16.686,16.391,16.686
162,62,24800,2.48,32.989,32.989,32.989,32.989,5.886,7.98,7.417,7.524,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
163,30181,12072400,1207.24,32.949,32.989,32.983,32.989,4.002,8.0,6.454,6.597,28.593,28.947,28.817,28.786,16.236,19.882,19.168,19.882
164,84,33600,3.36,32.989,32.989,32.989,32.989,4.325,7.992,7.098,7.196,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
165,65,26000,2.6,32.989,32.989,32.989,32.989,6.077,7.99,7.284,7.325,28.786,28.786,28.786,28.786,15.392,19.882,17.05,15.392
166,172,68800,6.88,32.989,32.989,32.989,32.989,5.555,7.994,7.364,7.458,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
167,835,334000,33.4,32.989,32.989,32.989,32.989,4.974,7.999,7.232,7.314,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
168,64,25600,2.56,32.989,32.989,32.989,32.989,5.82,7.986,7.071,7.118,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
169,160,64000,6.4,32.989,32.989,32.989,32.989,5.426,7.99,7.157,7.222,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
170,168,67200,6.72,32.989,32.989,32.989,32.989,5.414,7.996,7.111,7.23,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
171,68,27200,2.72,32.989,32.989,32.989,32.989,6.819,7.995,7.518,7.55,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
172,729,291600,29.16,32.96,32.989,32.975,32.989,5.153,7.996,7.29,7.38,28.786,28.947,28.863,28.786,16.236,19.882,18.122,19.882
173,99,39600,3.96,32.96,32.96,32.96,32.96,5.857,7.986,7.237,7.286,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
174,656,262400,26.24,32.96,32.96,32.96,32.96,5.228,8.0,7.203,7.262,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
175,82,32800,3.28,32.96,32.96,32.96,32.96,6.362,7.969,7.398,7.508,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
176,66,26400,2.64,32.96,32.96,32.96,32.96,5.85,7.984,6.988,6.885,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
177,74,29600,2.96,32.96,32.96,32.96,32.96,6.369,7.994,7.357,7.409,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
178,60,24000,2.4,32.96,32.96,32.96,32.96,6.357,7.989,7.214,7.251,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
179,78,31200,3.12,32.96,32.96,32.96,32.96,6.788,7.997,7.488,7.486,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
180,61,24400,2.44,32.96,32.96,32.96,32.96,5.734,7.978,7.256,7.466,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
181,143,57200,5.72,32.96,32.96,32.96,32.96,5.515,7.985,7.206,7.236,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
