zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
1,633,253200,25.32,33.114,33.114,33.114,33.114,6.235,19.118,11.093,11.203,28.978,28.978,28.978,28.978,18.567,18.567,18.567,18.567
2,340,136000,13.6,33.099,33.099,33.099,33.099,7.396,17.535,10.874,10.525,29.066,29.066,29.066,29.066,4.725,4.725,4.725,4.725
3,603,241200,24.12,33.099,33.099,33.099,33.099,7.374,15.082,8.746,8.385,29.066,29.066,29.066,29.066,4.725,4.725,4.725,4.725
4,640,256000,25.6,33.099,33.099,33.099,33.099,6.919,15.802,9.759,9.38,29.066,29.066,29.066,29.066,6.706,6.706,6.706,6.706
5,1015,406000,40.6,33.114,33.114,33.114,33.114,6.815,17.49,12.586,12.448,28.978,28.978,28.978,28.978,18.567,18.567,18.567,18.567
6,1778,711200,71.12,33.099,33.114,33.107,33.114,6.919,19.029,10.243,9.719,28.978,29.066,29.02,28.978,6.706,10.766,8.823,10.766
7,274,109600,10.96,33.114,33.114,33.114,33.114,7.08,18.712,11.982,12.18,28.978,28.978,28.978,28.978,10.766,10.766,10.766,10.766
8,15805,6322000,632.2,33.127,33.127,33.127,33.127,6.069,20.746,12.72,12.541,28.861,28.861,28.861,28.861,19.635,19.635,19.635,19.635
9,2590,1036000,103.6,33.114,33.114,33.114,33.114,7.388,20.904,10.837,10.923,28.978,28.978,28.978,28.978,6.419,6.419,6.419,6.419
10,2945,1178000,117.8,33.125,33.125,33.125,33.125,5.402,20.683,10.518,10.478,28.956,28.956,28.956,28.956,19.696,19.696,19.696,19.696
11,6061,2424400,242.44,33.125,33.125,33.125,33.125,5.898,19.522,11.071,10.752,28.956,28.956,28.956,28.956,19.696,19.696,19.696,19.696
12,217,86800,8.68,33.113,33.113,33.113,33.113,7.73,9.874,8.588,8.608,29.096,29.096,29.096,29.096,4.12,4.12,4.12,4.12
13,117,46800,4.68,33.125,33.125,33.125,33.125,6.104,16.895,9.254,8.308,28.956,28.956,28.956,28.956,15.974,15.974,15.974,15.974
14,1211,484400,48.44,33.123,33.123,33.123,33.123,7.296,20.464,14.123,14.675,29.046,29.046,29.046,29.046,16.472,16.472,16.472,16.472
15,4550,1820000,182.0,33.104,33.125,33.116,33.125,5.436,18.204,11.503,11.337,28.956,29.077,29.005,28.956,14.336,18.34,16.74,18.34
16,5261,2104400,210.44,33.104,33.125,33.118,33.125,6.998,22.684,12.896,13.203,28.956,29.077,28.997,28.956,8.861,12.472,11.245,12.472
17,3824,1529600,152.96,33.104,33.104,33.104,33.104,7.367,19.169,12.141,12.113,29.077,29.077,29.077,29.077,14.336,14.336,14.336,14.336
18,5281,2112400,211.24,33.104,33.104,33.104,33.104,7.275,19.885,12.158,12.064,29.077,29.077,29.077,29.077,9.106,14.336,13.457,14.336
19,448930,179572000,17957.2,33.031,33.099,33.076,33.08,3.386,24.504,10.794,10.7,28.626,29.037,28.897,28.874,7.334,24.106,15.957,16.128
20,55,22000,2.2,33.099,33.099,33.099,33.099,7.413,11.491,9.245,9.124,28.951,28.951,28.951,28.951,13.535,13.535,13.535,13.535
21,317,126800,12.68,33.055,33.055,33.055,33.055,7.003,15.373,9.631,9.013,28.874,28.874,28.874,28.874,10.106,16.234,15.286,16.234
22,295,118000,11.8,33.007,33.007,33.007,33.007,7.36,30.756,15.912,14.31,28.916,28.916,28.916,28.916,9.87,9.87,9.87,9.87
23,369,147600,14.76,33.007,33.007,33.007,33.007,5.81,26.38,14.071,14.14,28.916,28.916,28.916,28.916,8.81,9.87,9.832,9.87
24,3451736,1380694400,138069.44,32.86,33.009,32.906,32.889,1.877,31.565,9.782,9.252,28.593,29.149,28.972,29.014,2.743,25.707,10.954,10.883
25,545,218000,21.8,33.007,33.007,33.007,33.007,6.998,22.323,14.114,14.381,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
26,142,56800,5.68,32.996,32.996,32.996,32.996,7.053,22.877,13.303,12.978,28.974,28.974,28.974,28.974,9.209,9.209,9.209,9.209
27,537,214800,21.48,32.981,32.981,32.981,32.981,5.559,21.718,12.31,11.892,29.06,29.06,29.06,29.06,6.814,6.814,6.814,6.814
28,1284,513600,51.36,32.96,32.96,32.96,32.96,6.281,25.587,12.696,12.362,28.947,28.947,28.947,28.947,7.836,9.507,7.856,7.836
29,5017,2006800,200.68,32.96,32.96,32.96,32.96,6.856,27.764,15.319,14.994,28.947,28.947,28.947,28.947,7.836,9.79,9.783,9.79
30,145,58000,5.8,32.96,32.96,32.96,32.96,6.131,16.889,12.002,12.11,28.947,28.947,28.947,28.947,7.836,7.836,7.836,7.836
31,55,22000,2.2,32.96,32.96,32.96,32.96,5.498,16.871,8.977,7.944,28.947,28.947,28.947,28.947,9.79,9.79,9.79,9.79
32,314,125600,12.56,32.96,32.96,32.96,32.96,5.759,26.27,15.491,15.832,28.947,28.947,28.947,28.947,9.79,9.79,9.79,9.79
33,1684,673600,67.36,32.945,32.945,32.945,32.945,5.904,26.946,15.107,14.338,29.083,29.083,29.083,29.083,6.234,7.24,6.241,6.234
34,240,96000,9.6,32.934,32.934,32.934,32.934,5.987,23.698,15.643,15.529,29.044,29.044,29.044,29.044,8.312,8.312,8.312,8.312
35,81,32400,3.24,32.934,32.934,32.934,32.934,7.227,17.661,11.078,9.838,29.044,29.044,29.044,29.044,7.402,7.402,7.402,7.402
36,112,44800,4.48,32.934,32.934,32.934,32.934,6.867,17.286,11.14,11.414,29.044,29.044,29.044,29.044,6.639,6.639,6.639,6.639
37,73,29200,2.92,32.934,32.934,32.934,32.934,7.481,17.444,11.357,10.258,29.044,29.044,29.044,29.044,7.402,7.402,7.402,7.402
38,124,49600,4.96,32.934,32.934,32.934,32.934,5.861,14.221,10.214,10.275,29.044,29.044,29.044,29.044,7.031,7.031,7.031,7.031
39,136,54400,5.44,32.921,32.921,32.921,32.921,6.873,27.274,18.332,19.961,29.145,29.145,29.145,29.145,4.0,4.0,4.0,4.0
40,1653,661200,66.12,32.913,32.913,32.913,32.913,6.346,25.692,16.738,16.861,29.142,29.142,29.142,29.142,5.169,5.169,5.169,5.169
41,91,36400,3.64,32.89,32.89,32.89,32.89,7.063,20.623,14.453,15.111,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
42,72,28800,2.88,32.868,32.868,32.868,32.868,7.34,12.321,8.735,8.488,29.135,29.135,29.135,29.135,4.17,4.17,4.17,4.17
43,994,397600,39.76,32.86,32.86,32.86,32.86,7.048,20.394,11.936,11.631,29.149,29.149,29.149,29.149,3.122,4.3,3.626,3.122
44,253,101200,10.12,32.866,32.866,32.866,32.866,6.453,16.074,9.363,8.875,29.073,29.073,29.073,29.073,5.919,5.919,5.919,5.919
