zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
57,26,10400,1.04,33.08,33.08,33.08,33.08,7.308,8.909,7.89,7.845,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
58,326,130400,13.04,33.08,33.08,33.08,33.08,4.893,12.893,7.757,7.55,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
59,88,35200,3.52,33.099,33.099,33.099,33.099,6.444,8.66,7.519,7.565,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
60,86,34400,3.44,33.099,33.099,33.099,33.099,5.3,9.611,7.579,7.605,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
61,32,12800,1.28,33.099,33.099,33.099,33.099,6.54,10.066,7.479,7.45,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
62,273,109200,10.92,33.099,33.099,33.099,33.099,5.42,12.759,7.288,7.373,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
63,132,52800,5.28,33.08,33.08,33.08,33.08,6.324,11.078,7.516,7.496,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
64,72,28800,2.88,33.099,33.099,33.099,33.099,7.135,11.468,7.913,7.821,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
65,564,225600,22.56,33.08,33.08,33.08,33.08,5.271,12.403,7.684,7.61,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
66,25,10000,1.0,33.099,33.099,33.099,33.099,5.847,8.838,7.102,6.974,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
67,180,72000,7.2,33.08,33.08,33.08,33.08,5.661,13.143,7.796,7.746,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
68,78,31200,3.12,33.099,33.099,33.099,33.099,7.015,9.519,7.951,7.899,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
69,51,20400,2.04,33.099,33.099,33.099,33.099,6.227,9.616,7.659,7.749,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
70,28,11200,1.12,33.099,33.099,33.099,33.099,7.474,12.275,8.181,7.949,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
71,2173,869200,86.92,33.099,33.099,33.099,33.099,5.282,12.181,7.595,7.72,28.951,28.951,28.951,28.951,11.639,16.128,11.658,11.639
72,39,15600,1.56,33.099,33.099,33.099,33.099,6.771,11.56,7.953,7.716,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
73,75,30000,3.0,33.099,33.099,33.099,33.099,7.186,9.672,7.961,7.829,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
74,94,37600,3.76,33.08,33.08,33.08,33.08,7.108,10.068,7.869,7.78,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
75,172,68800,6.88,33.099,33.099,33.099,33.099,5.913,10.715,8.031,7.95,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
76,550,220000,22.0,33.08,33.08,33.08,33.08,6.14,14.726,7.82,7.624,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
77,190,76000,7.6,33.099,33.099,33.099,33.099,5.549,13.021,7.704,7.755,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
78,109,43600,4.36,33.099,33.099,33.099,33.099,6.409,9.296,7.833,7.854,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
79,83,33200,3.32,33.099,33.099,33.099,33.099,5.215,12.293,6.735,6.422,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
80,53,21200,2.12,33.099,33.099,33.099,33.099,6.951,9.185,7.78,7.693,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
81,36,14400,1.44,33.099,33.099,33.099,33.099,6.534,11.331,8.086,7.797,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
82,42,16800,1.68,33.099,33.099,33.099,33.099,6.914,11.245,7.925,7.704,28.951,28.951,28.951,28.951,11.639,16.128,14.098,16.128
83,34,13600,1.36,33.099,33.099,33.099,33.099,6.535,11.635,8.112,7.832,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
84,27,10800,1.08,33.099,33.099,33.099,33.099,7.0,9.159,7.733,7.55,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
85,112,44800,4.48,33.099,33.099,33.099,33.099,6.565,10.768,7.728,7.691,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
86,143,57200,5.72,33.099,33.099,33.099,33.099,6.709,10.787,7.724,7.746,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
87,589,235600,23.56,33.099,33.099,33.099,33.099,6.072,12.006,7.896,7.794,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
88,147,58800,5.88,33.099,33.099,33.099,33.099,6.313,11.845,7.988,7.841,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
89,130,52000,5.2,33.08,33.08,33.08,33.08,6.185,11.947,7.885,7.797,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
90,30,12000,1.2,33.099,33.099,33.099,33.099,6.069,9.047,7.433,7.437,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
91,59,23600,2.36,33.099,33.099,33.099,33.099,5.792,11.944,7.536,7.46,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
92,26,10400,1.04,33.099,33.099,33.099,33.099,7.375,8.906,7.984,7.864,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
93,90,36000,3.6,33.099,33.099,33.099,33.099,7.016,9.393,7.987,7.87,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
94,219,87600,8.76,33.099,33.099,33.099,33.099,5.788,9.598,7.73,7.805,28.951,28.951,28.951,28.951,11.639,16.128,11.947,11.639
95,31,12400,1.24,33.099,33.099,33.099,33.099,6.955,9.547,7.917,7.824,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
96,191,76400,7.64,33.099,33.099,33.099,33.099,6.056,11.63,7.752,7.72,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
97,158,63200,6.32,33.099,33.099,33.099,33.099,6.804,12.763,7.952,7.767,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
98,98,39200,3.92,33.099,33.099,33.099,33.099,6.723,9.457,8.039,7.953,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
99,76,30400,3.04,33.099,33.099,33.099,33.099,6.762,10.307,7.741,7.686,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
100,30,12000,1.2,33.08,33.08,33.08,33.08,6.959,9.189,7.848,7.731,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
101,26,10400,1.04,33.099,33.099,33.099,33.099,6.658,11.574,8.118,7.696,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
102,81,32400,3.24,33.099,33.099,33.099,33.099,6.541,9.306,7.842,7.88,28.951,28.951,28.951,28.951,11.639,16.128,13.579,11.639
103,210,84000,8.4,33.08,33.08,33.08,33.08,5.78,9.664,7.817,7.765,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
104,36,14400,1.44,33.099,33.099,33.099,33.099,7.28,9.144,8.063,7.931,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
105,100,40000,4.0,33.08,33.08,33.08,33.08,7.218,9.723,8.021,7.907,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
106,144,57600,5.76,33.08,33.08,33.08,33.08,6.812,11.308,7.776,7.715,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
107,43,17200,1.72,33.08,33.08,33.08,33.08,6.106,8.51,7.322,7.256,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
108,28,11200,1.12,33.099,33.099,33.099,33.099,6.737,9.778,7.579,7.437,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
109,30,12000,1.2,33.099,33.099,33.099,33.099,7.057,9.028,7.817,7.728,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
110,30,12000,1.2,33.08,33.08,33.08,33.08,7.124,8.611,7.871,7.839,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
111,40,16000,1.6,33.099,33.099,33.099,33.099,6.509,9.858,7.938,7.927,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
112,45,18000,1.8,33.099,33.099,33.099,33.099,7.45,9.529,8.118,7.935,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
113,30,12000,1.2,33.08,33.08,33.08,33.08,7.029,11.17,7.853,7.87,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
114,30,12000,1.2,33.08,33.08,33.08,33.08,7.245,8.9,7.916,7.927,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
115,50,20000,2.0,33.099,33.099,33.099,33.099,7.015,11.405,7.935,7.763,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
116,87,34800,3.48,33.08,33.08,33.08,33.08,6.393,8.325,7.708,7.763,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
117,178,71200,7.12,33.055,33.08,33.079,33.08,5.48,12.218,7.519,7.613,28.755,28.874,28.762,28.755,15.064,19.892,19.594,19.892
118,31,12400,1.24,33.099,33.099,33.099,33.099,6.99,9.47,7.754,7.774,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
119,52,20800,2.08,33.08,33.08,33.08,33.08,6.607,12.157,8.246,8.085,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
120,58,23200,2.32,33.099,33.099,33.099,33.099,6.903,9.181,7.787,7.77,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
