zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
41,189,73,7.56,2.92,10.48,32.868,32.868,32.868,32.868,3.025,4.975,3.904,3.804,29.014,29.014,29.014,29.014,22.65,22.65,22.65,22.65
42,68,26,2.72,1.04,3.76,32.868,32.868,32.868,32.868,3.309,4.966,4.101,3.835,29.014,29.014,29.014,29.014,22.65,22.65,22.65,22.65
43,78,72,3.12,2.88,6.0,32.868,32.868,32.868,32.868,3.038,4.644,3.619,3.607,29.014,29.014,29.014,29.014,22.65,22.65,22.65,22.65
44,213,80,8.52,3.2,11.72,32.868,32.868,32.868,32.868,3.823,4.997,4.674,4.752,29.014,29.014,29.014,29.014,22.65,22.65,22.65,22.65
45,167,40,6.68,1.6,8.28,32.868,32.868,32.868,32.868,3.331,4.995,4.474,4.695,29.014,29.014,29.014,29.014,12.257,12.257,12.257,12.257
46,149,61,5.96,2.44,8.4,32.868,32.868,32.868,32.868,3.027,4.988,4.264,4.518,29.014,29.014,29.014,29.014,20.609,22.65,22.415,22.65
47,81,23,3.24,0.92,4.16,32.868,32.868,32.868,32.868,4.468,4.985,4.785,4.811,29.014,29.014,29.014,29.014,12.257,12.257,12.257,12.257
48,1825,649,73.0,25.96,98.96,32.868,32.868,32.868,32.868,3.01,4.996,3.78,3.766,29.014,29.014,29.014,29.014,20.609,22.65,20.845,20.609
49,289,55,11.56,2.2,13.76,32.868,32.868,32.868,32.868,4.219,4.991,4.756,4.754,29.014,29.014,29.014,29.014,11.768,12.257,12.194,12.257
50,242,88,9.68,3.52,13.2,32.868,32.868,32.868,32.868,3.712,4.997,4.477,4.434,29.014,29.014,29.014,29.014,11.768,12.257,11.857,11.768
51,59,35,2.36,1.4,3.76,32.868,32.868,32.868,32.868,4.541,5.0,4.819,4.832,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
52,258,72,10.32,2.88,13.2,32.868,32.868,32.868,32.868,3.463,4.978,4.427,4.469,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
53,144,57,5.76,2.28,8.04,32.868,32.868,32.868,32.868,3.102,4.992,4.35,4.517,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
54,62,30,2.48,1.2,3.68,32.868,32.868,32.868,32.868,3.506,4.976,4.287,4.25,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
55,613,175,24.52,7.0,31.52,32.868,32.868,32.868,32.868,3.041,4.997,4.291,4.331,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
56,57,28,2.28,1.12,3.4,32.868,32.868,32.868,32.868,3.089,4.592,3.641,3.549,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
57,76,10,3.04,0.4,3.44,32.868,32.868,32.868,32.868,4.24,4.993,4.831,4.881,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
58,3096,607,123.84,24.28,148.12,32.868,32.868,32.868,32.868,3.029,4.999,4.524,4.666,29.014,29.014,29.014,29.014,11.768,20.609,13.719,11.768
59,78,62,3.12,2.48,5.6,32.868,32.868,32.868,32.868,3.267,4.329,3.869,3.881,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
60,229,67,9.16,2.68,11.84,32.868,32.868,32.868,32.868,4.056,4.998,4.703,4.738,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
61,229,40,9.16,1.6,10.76,32.868,32.868,32.868,32.868,4.561,4.99,4.837,4.854,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
62,1894,489,75.76,19.56,95.32,32.868,32.868,32.868,32.868,3.008,4.998,4.14,4.104,29.014,29.014,29.014,29.014,11.768,20.609,18.891,20.609
63,87,69,3.48,2.76,6.24,32.868,32.868,32.868,32.868,4.062,4.987,4.624,4.666,29.014,29.014,29.014,29.014,11.768,20.609,16.637,20.609
64,120,16,4.8,0.64,5.44,32.868,32.868,32.868,32.868,3.986,4.996,4.532,4.486,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
65,85,19,3.4,0.76,4.16,32.868,32.868,32.868,32.868,4.555,5.0,4.851,4.865,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
66,928,210,37.12,8.4,45.52,32.868,32.868,32.868,32.868,3.041,4.978,3.895,3.863,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
67,343,85,13.72,3.4,17.12,32.868,32.868,32.868,32.868,4.415,5.0,4.857,4.878,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
68,156,100,6.24,4.0,10.24,32.868,32.868,32.868,32.868,3.02,4.374,3.703,3.723,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
69,54,22,2.16,0.88,3.04,32.868,32.868,32.868,32.868,3.473,4.987,3.998,3.933,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
70,59,42,2.36,1.68,4.04,32.868,32.868,32.868,32.868,4.381,4.995,4.859,4.898,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
71,205,79,8.2,3.16,11.36,32.868,32.868,32.868,32.868,4.047,5.0,4.828,4.858,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
72,196,100,7.84,4.0,11.84,32.868,32.868,32.868,32.868,3.007,4.959,3.897,3.976,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
73,70,84,2.8,3.36,6.16,32.868,32.868,32.868,32.868,3.054,4.943,3.95,3.987,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
74,231,116,9.24,4.64,13.88,32.868,32.868,32.868,32.868,3.007,4.988,3.745,3.617,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
75,70,74,2.8,2.96,5.76,32.868,32.868,32.868,32.868,3.391,4.996,4.144,4.151,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
76,305,149,12.2,5.96,18.16,32.868,32.868,32.868,32.868,3.033,4.995,4.154,4.192,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
77,331,95,13.24,3.8,17.04,32.868,32.868,32.868,32.868,3.529,4.957,4.303,4.369,29.014,29.014,29.014,29.014,11.768,20.609,18.934,20.609
78,319,195,12.76,7.8,20.56,32.868,32.868,32.868,32.868,3.329,4.996,4.377,4.416,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
79,63,55,2.52,2.2,4.72,32.868,32.868,32.868,32.868,3.014,4.979,3.968,3.893,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
80,223,152,8.92,6.08,15.0,32.868,32.868,32.868,32.868,3.173,4.997,4.262,4.249,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
81,117,67,4.68,2.68,7.36,32.868,32.868,32.868,32.868,3.004,4.998,4.325,4.462,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
82,423,177,16.92,7.08,24.0,32.868,32.868,32.868,32.868,3.012,4.997,4.088,4.071,29.014,29.014,29.014,29.014,17.128,20.609,18.878,20.609
83,404,155,16.16,6.2,22.36,32.868,32.868,32.868,32.868,3.001,4.997,4.427,4.706,29.014,29.014,29.014,29.014,10.787,11.768,11.515,11.768
84,243,123,9.72,4.92,14.64,32.868,32.868,32.868,32.868,3.025,4.862,3.8,3.719,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
85,130,42,5.2,1.68,6.88,32.868,32.868,32.868,32.868,3.925,4.984,4.755,4.838,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
86,67,50,2.68,2.0,4.68,32.868,32.868,32.868,32.868,3.109,4.983,4.045,4.009,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
87,93,42,3.72,1.68,5.4,32.868,32.868,32.868,32.868,4.65,4.998,4.87,4.871,29.014,29.014,29.014,29.014,10.787,10.787,10.787,10.787
88,207,66,8.28,2.64,10.92,32.868,32.868,32.868,32.868,3.035,4.967,4.152,4.137,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
89,50,35,2.0,1.4,3.4,32.868,32.868,32.868,32.868,4.652,4.988,4.828,4.83,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
90,65,47,2.6,1.88,4.48,32.868,32.868,32.868,32.868,3.498,4.994,4.143,4.028,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
91,574,204,22.96,8.16,31.12,32.866,32.868,32.868,32.868,3.009,4.988,4.372,4.534,29.014,29.073,29.019,29.014,13.171,17.128,16.779,17.128
92,1385,325,55.4,13.0,68.4,32.866,32.868,32.866,32.866,3.015,4.997,4.086,4.075,29.014,29.073,29.062,29.073,13.171,17.128,13.902,13.171
93,109,11,4.36,0.44,4.8,32.874,32.874,32.874,32.874,3.905,4.871,4.438,4.5,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
94,64,54,2.56,2.16,4.72,32.874,32.874,32.874,32.874,3.166,4.876,3.833,3.657,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
95,792,193,31.68,7.72,39.4,32.874,32.874,32.874,32.874,3.109,4.964,4.288,4.367,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
96,72,56,2.88,2.24,5.12,32.866,32.866,32.866,32.866,4.435,4.999,4.829,4.859,29.073,29.073,29.073,29.073,13.171,13.171,13.171,13.171
97,394,217,15.76,8.68,24.44,32.874,32.874,32.874,32.874,3.014,4.995,3.779,3.649,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
98,56,34,2.24,1.36,3.6,32.874,32.874,32.874,32.874,3.689,4.971,4.429,4.385,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
99,83,19,3.32,0.76,4.08,32.874,32.874,32.874,32.874,4.478,4.977,4.732,4.725,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
100,58,39,2.32,1.56,3.88,32.874,32.874,32.874,32.874,3.889,4.958,4.6,4.659,28.936,28.936,28.936,28.936,21.49,21.49,21.49,21.49
