zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
33,343,0,13.72,0.0,13.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,77,0,3.08,0.0,3.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,452,3,18.08,0.12,18.2,33.099,33.099,33.099,33.099,7.505,7.742,7.657,7.725,28.951,28.951,28.951,28.951,11.639,19.773,14.351,11.639
36,326,1,13.04,0.04,13.08,33.08,33.08,33.08,33.08,8.0,8.0,8.0,8.0,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
37,88,0,3.52,0.0,3.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,86,0,3.44,0.0,3.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,273,5,10.92,0.2,11.12,33.099,33.099,33.099,33.099,6.681,7.881,7.406,7.499,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
40,132,1,5.28,0.04,5.32,33.08,33.08,33.08,33.08,7.527,7.527,7.527,7.527,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
41,72,3,2.88,0.12,3.0,33.099,33.099,33.099,33.099,7.707,7.948,7.821,7.809,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
42,564,8,22.56,0.32,22.88,33.08,33.08,33.08,33.08,6.992,7.818,7.44,7.498,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
43,180,6,7.2,0.24,7.44,33.08,33.08,33.08,33.08,7.442,7.974,7.689,7.634,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
44,78,2,3.12,0.08,3.2,33.099,33.099,33.099,33.099,7.142,7.858,7.5,7.5,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
45,51,8,2.04,0.32,2.36,33.099,33.099,33.099,33.099,6.494,7.798,7.213,7.167,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
46,2173,25,86.92,1.0,87.92,33.099,33.099,33.099,33.099,6.937,7.999,7.686,7.741,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
47,75,0,3.0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,94,0,3.76,0.0,3.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,172,1,6.88,0.04,6.92,33.099,33.099,33.099,33.099,7.708,7.708,7.708,7.708,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
50,550,14,22.0,0.56,22.56,33.08,33.08,33.08,33.08,6.988,7.997,7.57,7.442,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
51,190,0,7.6,0.0,7.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,109,0,4.36,0.0,4.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,83,0,3.32,0.0,3.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,53,0,2.12,0.0,2.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,112,0,4.48,0.0,4.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,143,0,5.72,0.0,5.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,589,0,23.56,0.0,23.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,147,0,5.88,0.0,5.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,130,2,5.2,0.08,5.28,33.08,33.08,33.08,33.08,7.178,7.446,7.312,7.312,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
60,59,0,2.36,0.0,2.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,90,0,3.6,0.0,3.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,219,3,8.76,0.12,8.88,33.099,33.099,33.099,33.099,6.081,7.521,6.645,6.334,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
63,191,0,7.64,0.0,7.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,158,0,6.32,0.0,6.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,98,0,3.92,0.0,3.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,76,0,3.04,0.0,3.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,81,0,3.24,0.0,3.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,210,3,8.4,0.12,8.52,33.08,33.08,33.08,33.08,7.661,7.863,7.792,7.853,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
69,100,0,4.0,0.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,144,0,5.76,0.0,5.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,50,0,2.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,87,36,3.48,1.44,4.92,33.08,33.08,33.08,33.08,6.163,7.995,7.459,7.726,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
73,178,0,7.12,0.0,7.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,52,1,2.08,0.04,2.12,33.08,33.08,33.08,33.08,7.872,7.872,7.872,7.872,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
75,58,0,2.32,0.0,2.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,76,0,3.04,0.0,3.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,70,0,2.8,0.0,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,74,0,2.96,0.0,2.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,66,0,2.64,0.0,2.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,117,0,4.68,0.0,4.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,165,0,6.6,0.0,6.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,63,0,2.52,0.0,2.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,67,0,2.68,0.0,2.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,119,4,4.76,0.16,4.92,33.055,33.055,33.055,33.055,6.132,7.922,7.426,7.825,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
85,124,0,4.96,0.0,4.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,131,0,5.24,0.0,5.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,698,0,27.92,0.0,27.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,103,1,4.12,0.04,4.16,33.055,33.055,33.055,33.055,7.922,7.922,7.922,7.922,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
89,115,0,4.6,0.0,4.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,70,0,2.8,0.0,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,1530,31,61.2,1.24,62.44,33.055,33.055,33.055,33.055,5.551,7.993,7.248,7.465,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
92,105,0,4.2,0.0,4.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,137,0,5.48,0.0,5.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,79,0,3.16,0.0,3.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,120,1,4.8,0.04,4.84,33.055,33.055,33.055,33.055,7.949,7.949,7.949,7.949,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
96,90,0,3.6,0.0,3.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,801,1,32.04,0.04,32.08,33.055,33.055,33.055,33.055,7.691,7.691,7.691,7.691,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
98,331,10,13.24,0.4,13.64,33.055,33.055,33.055,33.055,6.421,7.819,7.071,7.015,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
99,138,2,5.52,0.08,5.6,33.055,33.055,33.055,33.055,7.451,7.501,7.476,7.476,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
100,111,0,4.44,0.0,4.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,70,0,2.8,0.0,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,60,0,2.4,0.0,2.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,1314,2,52.56,0.08,52.64,33.055,33.055,33.055,33.055,7.431,7.626,7.528,7.528,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
104,68,0,2.72,0.0,2.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,320,0,12.8,0.0,12.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,186,0,7.44,0.0,7.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,138,0,5.52,0.0,5.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,122,2,4.88,0.08,4.96,33.055,33.055,33.055,33.055,7.454,7.688,7.571,7.571,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
109,61,0,2.44,0.0,2.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,201,0,8.04,0.0,8.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,107,0,4.28,0.0,4.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,1062,7,42.48,0.28,42.76,33.055,33.055,33.055,33.055,6.393,7.926,7.317,7.33,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
113,55,5,2.2,0.2,2.4,33.055,33.055,33.055,33.055,7.511,7.984,7.746,7.736,28.874,28.874,28.874,28.874,16.234,16.234,16.234,16.234
114,53,0,2.12,0.0,2.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,120130,320,4805.2,12.8,4818.0,32.989,33.009,32.991,32.989,4.15,7.997,7.136,7.282,28.694,28.786,28.773,28.786,12.146,19.045,16.327,16.686
116,367,0,14.68,0.0,14.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,167,0,6.68,0.0,6.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,198,0,7.92,0.0,7.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,81,0,3.24,0.0,3.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,773,0,30.92,0.0,30.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
121,309,0,12.36,0.0,12.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,142,0,5.68,0.0,5.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,82,0,3.28,0.0,3.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,211,0,8.44,0.0,8.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,57,0,2.28,0.0,2.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,106,0,4.24,0.0,4.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,116,0,4.64,0.0,4.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,467,0,18.68,0.0,18.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,2691,0,107.64,0.0,107.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,738,0,29.52,0.0,29.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,97,0,3.88,0.0,3.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,82,0,3.28,0.0,3.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,66,0,2.64,0.0,2.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,88,0,3.52,0.0,3.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,445,0,17.8,0.0,17.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,58,0,2.32,0.0,2.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,700,0,28.0,0.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,53,0,2.12,0.0,2.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,118,0,4.72,0.0,4.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,109,9,4.36,0.36,4.72,32.989,32.989,32.989,32.989,6.224,7.913,7.338,7.545,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
141,237,20,9.48,0.8,10.28,32.989,32.989,32.989,32.989,5.281,7.914,6.446,6.353,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
142,88,0,3.52,0.0,3.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,95,0,3.8,0.0,3.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,297,4,11.88,0.16,12.04,32.989,32.989,32.989,32.989,6.142,7.982,7.001,6.941,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
145,57,4,2.28,0.16,2.44,32.989,32.989,32.989,32.989,7.716,7.909,7.817,7.822,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
146,65,9,2.6,0.36,2.96,32.989,32.989,32.989,32.989,6.267,7.908,7.288,7.481,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
147,1291,9,51.64,0.36,52.0,32.989,32.989,32.989,32.989,6.149,7.856,6.71,6.524,28.786,28.786,28.786,28.786,11.057,12.146,11.541,11.057
148,74,16,2.96,0.64,3.6,32.989,32.989,32.989,32.989,5.965,7.936,7.117,7.353,28.786,28.786,28.786,28.786,12.146,17.476,16.143,17.476
149,54,1,2.16,0.04,2.2,32.989,32.989,32.989,32.989,7.581,7.581,7.581,7.581,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
150,237,1,9.48,0.04,9.52,32.989,32.989,32.989,32.989,6.853,6.853,6.853,6.853,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
151,54,5,2.16,0.2,2.36,32.989,32.989,32.989,32.989,5.947,7.933,7.075,7.187,28.786,28.786,28.786,28.786,17.476,17.476,17.476,17.476
152,79,15,3.16,0.6,3.76,32.989,32.989,32.989,32.989,5.939,7.941,7.372,7.492,28.786,28.786,28.786,28.786,16.686,17.476,16.95,16.686
153,183,0,7.32,0.0,7.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
154,268,9,10.72,0.36,11.08,32.989,32.989,32.989,32.989,6.177,7.953,6.795,6.538,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
155,58905,564,2356.2,22.56,2378.76,32.96,32.989,32.988,32.989,4.083,7.999,6.58,6.746,28.786,28.947,28.791,28.786,15.392,19.882,18.246,16.686
156,217,7,8.68,0.28,8.96,32.989,32.989,32.989,32.989,6.755,7.969,7.45,7.495,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
157,80,18,3.2,0.72,3.92,32.989,32.989,32.989,32.989,5.438,7.959,7.243,7.462,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
158,180,17,7.2,0.68,7.88,32.989,32.989,32.989,32.989,6.169,7.942,7.362,7.602,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
159,230,0,9.2,0.0,9.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
160,80,23,3.2,0.92,4.12,32.989,32.989,32.989,32.989,4.573,7.968,6.622,6.959,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
161,60,2,2.4,0.08,2.48,32.989,32.989,32.989,32.989,7.062,7.993,7.528,7.528,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
162,79,3,3.16,0.12,3.28,32.989,32.989,32.989,32.989,6.56,7.983,7.506,7.975,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
163,169,8,6.76,0.32,7.08,32.989,32.989,32.989,32.989,6.702,7.86,7.653,7.797,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
164,60,1,2.4,0.04,2.44,32.989,32.989,32.989,32.989,6.899,6.899,6.899,6.899,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
165,194,0,7.76,0.0,7.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
166,59,0,2.36,0.0,2.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,76,2,3.04,0.08,3.12,32.989,32.989,32.989,32.989,7.013,7.097,7.055,7.055,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
168,72,2,2.88,0.08,2.96,32.989,32.989,32.989,32.989,7.091,7.738,7.415,7.415,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
169,300,4,12.0,0.16,12.16,32.989,32.989,32.989,32.989,7.235,7.923,7.699,7.819,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
170,93,2,3.72,0.08,3.8,32.989,32.989,32.989,32.989,6.837,7.034,6.935,6.935,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
171,173,0,6.92,0.0,6.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,213,3,8.52,0.12,8.64,32.989,32.989,32.989,32.989,6.377,7.766,6.843,6.386,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
173,71,0,2.84,0.0,2.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,78,0,3.12,0.0,3.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
175,74,0,2.96,0.0,2.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
176,52,0,2.08,0.0,2.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,349,0,13.96,0.0,13.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
178,98,0,3.92,0.0,3.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
179,107,4,4.28,0.16,4.44,32.989,32.989,32.989,32.989,6.111,7.679,7.067,7.239,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
180,90,1,3.6,0.04,3.64,32.989,32.989,32.989,32.989,7.801,7.801,7.801,7.801,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
181,174,5,6.96,0.2,7.16,32.989,32.989,32.989,32.989,6.867,7.827,7.329,7.299,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
182,51,0,2.04,0.0,2.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
183,52,0,2.08,0.0,2.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
184,1341,83,53.64,3.32,56.96,32.989,32.989,32.989,32.989,5.722,7.996,7.321,7.389,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
185,61,0,2.44,0.0,2.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
186,56,0,2.24,0.0,2.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
187,97,1,3.88,0.04,3.92,32.989,32.989,32.989,32.989,7.859,7.859,7.859,7.859,28.786,28.786,28.786,28.786,19.882,19.882,19.882,19.882
188,139,3,5.56,0.12,5.68,32.96,32.96,32.96,32.96,6.158,6.929,6.481,6.357,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
189,118,0,4.72,0.0,4.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190,341,0,13.64,0.0,13.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191,75,0,3.0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
