zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
45,35,0,1.4,0.0,1.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,28,0,1.12,0.0,1.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,30,0,1.2,0.0,1.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,28,1,1.12,0.04,1.16,33.099,33.099,33.099,33.099,7.689,7.689,7.689,7.689,28.951,28.951,28.951,28.951,19.773,19.773,19.773,19.773
49,75,6,3.0,0.24,3.24,33.099,33.099,33.099,33.099,7.272,7.951,7.765,7.834,28.951,28.951,28.951,28.951,19.773,19.773,19.773,19.773
50,31,7,1.24,0.28,1.52,33.099,33.099,33.099,33.099,7.501,7.999,7.731,7.692,28.951,28.951,28.951,28.951,19.773,19.773,19.773,19.773
51,1717,19,68.68,0.76,69.44,33.099,33.099,33.099,33.099,6.645,7.984,7.448,7.494,28.951,28.951,28.951,28.951,11.639,19.773,18.489,19.773
52,27,0,1.08,0.0,1.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,63,0,2.52,0.0,2.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,343,0,13.72,0.0,13.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,77,0,3.08,0.0,3.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,452,3,18.08,0.12,18.2,33.099,33.099,33.099,33.099,7.505,7.742,7.657,7.725,28.951,28.951,28.951,28.951,11.639,19.773,14.351,11.639
57,26,0,1.04,0.0,1.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,326,1,13.04,0.04,13.08,33.08,33.08,33.08,33.08,8.0,8.0,8.0,8.0,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
59,88,0,3.52,0.0,3.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,86,0,3.44,0.0,3.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
